Time(us),Frequency(kHz)
17567322,3066879
17577326,2900180
17587333,3047994
17597339,3084497
17607342,3081510
17617347,3087838
17627349,3066932
17637356,3081765
17647361,3071343
17657362,3088196
17667369,3076908
17677376,3081520
17687380,3072432
17697385,3081847
17707392,3072742
17717399,3081067
17727404,3081823
17737407,3088438
17747410,3072593
17757412,3088242
17767415,3081047
17777419,3088326
17787420,3081847
17797426,3088276
17807431,3081147
17817435,3087629
17827441,3081753
17837445,3077633
17847452,3081386
17857453,3078076
17867457,3082177
17877462,3087546
17887464,3081294
17897468,3082729
17907471,3061047
17917475,3085319
17927478,3066374
17937480,3078264
17947484,3075841
17957490,3087531
17967492,3081779
17977499,3087978
17987503,3081172
17997508,3087528
18007510,3081625
18017513,3077001
18027515,3066240
18037520,3081435
18047524,3081961
18057530,3081906
18067537,3069075
18077542,3075196
18087546,3064929
18097550,3081825
18107554,3065978
18117557,3082025
18127561,3075496
18137565,3088251
18147569,3082287
18157574,3080515
18167582,3063227
18177586,3075906
18187590,3072592
18197594,3081489
18207598,3081776
18217600,3082267
18227605,3082123
18237611,3088038
18247614,3081705
18257619,3081233
18267625,3075358
18277627,3088182
18287629,3063017
18297631,3081707
18307632,3078603
18317638,3087716
18327644,3081474
18337651,3088078
18347656,3081482
18357663,3078358
18367665,3051624
18377666,3081867
18387668,3081774
18397673,3075641
18407675,3072538
18417683,3020634
18427689,2948885
18437691,2938131
18447695,3019634
18457701,2986801
18467704,3051499
18477705,3081795
18487709,3075848
18497715,3087936
18507718,3082262
18517723,3078693
18527727,3072408
18537728,3084804
18547734,3081873
18557736,3088086
18567743,3082440
18577750,3088350
18587751,3071561
18597753,3081636
18607758,3050033
18617765,3081772
18627772,3072012
18637777,3087998
18647781,3081809
18657782,3081522
18667784,3068928
18677788,3081440
18687793,3081325
18697797,3081098
18707798,3074507
18717801,3076449
18727808,3071976
18737811,3066374
18747812,3066051
18757819,3079335
18767823,3075503
18777830,3084641
18787833,3078085
18797834,3088321
18807835,3082099
18817841,3087587
18827844,3081488
18837846,3087903
18847847,3082114
18857851,3088041
18867852,3065718
18877857,3072498
18887860,3066444
18897863,3075749
18907868,3057147
18917873,3084498
18927875,3082402
18937877,3087834
18947884,3082332
18957891,3087620
18967895,3082395
18977901,3088176
18987906,3081807
18997907,3087880
19007908,3082506
19017912,3087669
19027916,3081681
19037917,3087986
19047919,3072530
19057923,3076201
19067928,3072717
19077933,3078113
19087935,3076897
19097941,3075597
19107944,3072434
19117946,3084375
19127951,3070529
19137954,3081846
19147956,3072755
19157961,3087984
19167963,3081930
19177970,3087961
19187976,3082155
19197978,3081980
19207986,3081995
19217990,3088252
19227994,3081856
19238000,3088325
19248006,3078405
19258013,3078836
19268016,3037728
19278023,3075759
19288027,3069242
19298031,3088179
19308032,3072581
19318035,3075480
19328039,3065709
19338043,3081807
19348047,3075640
19358054,3087523
19368058,3082078
19378059,3087537
19388061,3072301
19398063,3081662
19408067,3075613
19418072,3088240
19428079,3081606
19438082,3079851
19448088,3066996
19458093,3077614
19468098,3063012
19478105,2986062
19488106,2931182
19498113,3063393
19508119,2977321
19518126,3081134
19528133,3072697
19538137,3078406
19548143,3073062
19558147,3081121
19568146,3069569
19578150,3073045
19588158,3066952
19598163,3075792
19608168,3062852
19618173,3075716
19628176,3075100
19638178,3071856
19648183,3066133
19658186,3084530
19668191,3075746
19678198,3084732
19688202,3072131
19698203,3080962
19708210,3077981
19718214,3087796
19728217,3081372
19738219,3081637
19748226,3075261
19758230,3082086
19768231,3066133
19778233,3081635
19788239,3069363
19798243,3084900
19808246,3081197
19818249,3088265
19828253,3082430
19838258,3088056
19848260,3081444
19858266,3088017
19868272,3081771
19878278,3087613
19888283,3081630
19898289,3080821
19908294,3073109
19918297,3087863
19928300,3081774
19938301,3087549
19948306,3062649
19958311,3081941
19968317,3076015
19978321,3088213
19988323,3082495
19998324,3088279
20008328,3069544
20018329,3081451
20028333,3075340
20038338,3081864
20048343,3072545
20058348,3075147
20068352,3072775
20078357,3084804
20088361,3068754
20098368,3075166
20108375,3066677
20118377,3066896
20128381,3050469
20138387,3081504
20148388,3073811
20158394,3088260
20168399,3061385
20178401,3069334
20188406,3072466
20198407,3085048
20208413,3081910
20218415,3087891
20228422,3082332
20238427,3088228
20248430,3075051
20258432,3072444
20268439,3072242
20278442,3081776
20288449,3072004
20298450,3081586
20308453,3066025
20318456,3082046
20328461,3072442
20338463,3081697
20348467,3076056
20358471,3075456
20368472,3072607
20378473,3084146
20388479,3082259
20398482,3088010
20408484,3078770
20418486,3082280
20428490,3078388
20438497,3087649
20448503,3079248
20458505,3081238
20468506,3052298
20478511,3081774
20488514,3067652
20498520,3076257
20508520,3011353
20518526,2970923
20528529,2966242
20538533,3076165
20548536,3057074
20558541,3069370
20568548,3056165
20578549,3063784
20588551,2996081
20598553,3081808
20608555,3066426
20618550,3067282
20628821,3059322
20638822,3034102
20648826,3065924
20658830,3058406
20668837,3074287
20678842,3073696
20688845,3080419
20698849,3081872
20708853,3074169
20718855,3073481
20728860,3080674
20738868,3067091
20748881,3081354
20758884,3071182
20768891,3081693
20778905,3072558
20788912,3088051
20798914,3081519
20808920,3087911
20818926,3081972
20828932,3088357
20838936,3081347
20848942,3087820
20858946,3081677
20868950,3087725
20878954,3062961
20888960,3081715
20898963,3063449
20908970,3058815
20918974,3061821
20928981,3072303
20938984,3068683
20948987,3080793
20958991,3060773
20968996,3081861
20979001,3081203
20989005,3087886
20999008,3082120
21009013,3088017
21019015,3081730
21029021,3088326
21039022,3082244
21049025,3087954
21059028,3082230
21069029,3086450
21079031,3060814
21089038,3087760
21099041,3081858
21109045,3087431
21119050,3062138
21129053,3076419
21139057,3072488
21149059,3085270
21159066,3082636
21169071,3088153
21179078,3073108
21189080,3085155
21199081,3081760
21209083,3078382
21219090,3072354
21229096,3084799
21239099,3072786
21249106,3075715
21259111,3072183
21269116,3081593
21279123,3069486
21289127,3081475
21299129,3072253
21309132,3084102
21319138,3065474
21329140,3074366
21339141,3072236
21349144,3081905
21359146,3070542
21369147,3081705
21379152,3079204
21389158,3078448
21399164,3072134
21409171,3075767
21419175,3072462
21429177,3085132
21439181,3081951
21449185,3088342
21459192,3069286
21469198,3081547
21479204,3066187
21489210,3081742
21499214,3081466
21509220,3088330
21519223,3082048
21529228,3063451
21539235,3061750
21549241,3081472
21559244,3078756
21569251,3088270
21579254,3045274
21589255,3040715
21599257,3072641
21609261,3049609
21619265,3058618
21629266,3020809
21639273,2900105
21649274,3081600
21659276,3078533
21669278,3081813
21679280,3065988
21689281,3081300
21699288,3070593
21709296,3080114
21719305,3064235
21729311,3063658
21739313,3066808
21749320,3081655
21759323,3066025
21769328,3084555
21779329,3082206
21789333,3069167
21799336,3072601
21809343,3081510
21819349,3078793
21829351,3087923
21839355,3082254
21849358,3087590
21859362,3072666
21869364,3075882
21879371,3071693
21889378,3081817
21899380,3057469
21909386,3074171
21919390,3075212
21929393,3078268
21939396,3065429
21949398,3084375
21959402,3082079
21969407,3087895
21979412,3048432
21989417,3081880
21999421,3075538
22009424,3081041
22019429,3072281
22029435,3081899
22039439,3081726
22049440,3088348
22059445,3081943
22069448,3088334
22079455,3081782
22089457,3079097
22099463,3072344
22109468,3084349
22119472,3082410
22129476,3063114
22139482,3063192
22149489,3075685
22159491,3063290
22169493,3075409
22179498,3066268
22189503,3078360
22199509,3069470
22209513,3075641
22219515,3073002
22229517,3081501
22239522,3081886
22249524,3082238
22259525,3072480
22269527,3081270
22279533,3066856
22289539,3081611
22299546,3066242
22309550,3081673
22319556,3075575
22329559,3087936
22339565,3075806
22349569,3087889
22359576,3081295
22369578,3087875
22379585,3082252
22389590,3087890
22399597,3081525
22409599,3088246
22419606,3081935
22429611,3083114
22439618,3072487
22449622,3054174
22459628,3072490
22469630,3081865
22479635,3078551
22489639,3075480
22499642,3065699
22509647,3081374
22519650,3078823
22529653,3088288
22539654,3081928
22549661,3081506
22559663,3072479
22569668,3069807
22579672,3066634
22589679,3075983
22599682,3060351
22609689,2942410
22619692,2947739
22629696,3069276
22639700,3018233
22649705,3081698
22659710,3075534
22669715,3087507
22679719,3081521
22689722,3087718
22699723,3076082
22709728,3088081
22719731,3081543
22729738,3087843
22739739,3075786
22749741,3081553
22759745,3081956
22769749,3087826
22779754,3082311
22789761,3088086
22799764,3082257
22809771,3033470
22819776,3069151
22829779,2934815
22839781,3056843
22849783,3084536
22859788,3082062
22869795,3068882
22879798,3030237
22889803,3081914
22899805,3072367
22909808,3068974
22919813,3065797
22929817,3079350
22939820,3068908
22949825,3075832
22959826,3065842
22969833,3087638
22979839,3081332
22989840,3088346
22999846,3082333
23009853,3088042
23019858,3081945
23029864,3075708
23039871,3072602
23049874,3084207
23059880,3081790
23069882,3074896
23079883,3072319
23089887,3087969
23099888,3077651
23109894,3069527
23119896,3072734
23129900,3088005
23139902,3073111
23149908,3081636
23159910,3063350
23169913,3081470
23179917,3075163
23189921,3081842
23199922,3073406
23209929,3081679
23219934,3066490
23229938,3081538
23239943,3069459
23249944,3081933
23259950,3072155
23269957,3087652
23279963,3081930
23289970,3075788
23299972,3072008
23309975,3084157
23319981,3081857
23329983,3079534
23339988,3071944
23349994,3087673
23359999,3065472
23370006,3075631
23380012,3066799
23390017,3075338
23400018,3072345
23410022,3085252
23420029,3067489
23430034,3081631
23440037,3076323
23450044,3088284
23460048,3082616
23470054,3087707
23480061,3072310
23490068,3081440
23500069,3072251
23510076,3075068
23520079,3067448
23530082,3075146
23540088,3072243
23550092,3085216
23560093,3081946
23570096,3081601
23580099,3081205
23590101,3075312
23600109,3066391
23610113,3081565
23620114,3069041
23630116,3075894
23640118,3056895
23650120,3056819
23660125,3005362
23670132,2957985
23680139,2967100
23690144,3039000
23700147,3072234
23710151,3049683
23720157,3052744
23730158,2929944
23740166,3058378
23750169,3075883
23760170,3071812
23770173,3075441
23780174,3056006
23790181,3072750
23800183,3069806
23810184,3081978
23820187,3082309
23830192,3087906
23840196,3081951
23850200,3082267
23860203,3072384
23870208,3081287
23880213,3059625
23890215,3078478
23900219,3063667
23910224,3075148
23920226,3066137
23930228,3081482
23940230,3082384
23950233,3084743
23960235,3081603
23970238,3087740
23980240,3058927
23990241,3087839
24000244,3081774
24010248,3088347
24020255,3081433
24030258,3088300
24040259,3082453
24050261,3088326
24060268,3062951
24070273,3081397
24080280,3075872
24090283,3087920
24100290,3081980
24110297,3084682
24120302,3059220
24130306,3081720
24140307,3079116
24150314,3087431
24160321,3081108
24170324,3083942
24180328,3062920
24190332,3081666
24200340,3072502
24210344,3081526
24220350,3066573
24230352,3081330
24240355,3066305
24250357,3081831
24260364,3075488
24270366,3081414
24280372,3066213
24290376,3081574
24300379,3071937
24310385,3087966
24320388,3081794
24330390,3088274
24340392,3082009
24350397,3087962
24360398,3082074
24370400,3087870
24380404,3075256
24390406,3088064
24400412,3081527
24410415,3087852
24420422,3060697
24430425,3075426
24440432,3069194
24450434,3081400
24460439,3059457
24470446,3073630
24480451,3075736
24490458,3081900
24500460,3072297
24510465,3081886
24520471,3065549
24530474,3082097
24540479,3066505
24550486,3081621
24560488,3069228
24570492,3081516
24580485,3059971
24590502,3075893
24600507,3071631
24610513,3084980
24620516,3068709
24630520,3072509
24640521,3072194
24650526,3081207
24660531,3072366
24670534,3081466
24680536,3073145
24690539,3049240
24700543,2999021
24710549,2995827
24720557,2998759
24730561,2989369
24740582,2909388
24750583,3022133
24760588,2890824
24770596,3042179
24780601,3075840
24790606,3080253
24800609,3082772
24810614,3079107
24820620,3067257
24830627,3076832
24840629,3073870
24850636,3068008
24860640,3074702
24870559,3076820
24880720,3079239
24890727,3080418
24900729,3070381
24910557,3060938
24920882,3072119
24930889,3071867
24940903,3084342
24950903,3071891
24960918,3055638
24970925,3068525
24980925,3081808
24990933,3069507
25000934,3088200
25010941,3082243
25020944,3088068
25030949,3071494
25040951,3081543
25050953,3075808
25060959,3088012
25070965,3072354
25080968,3081902
25090970,3066402
25100974,3081792
25110979,3074839
25120985,3088179
25130989,3075595
25140992,3081778
25150993,3069311
25160995,3081854
25171000,3078668
25181006,3087790
25191013,3081739
25201014,3071206
25211016,3072377
25221020,3084661
25231026,3081616
25241031,3080516
25251038,3082287
25261042,3084336
25271051,3081942
25281057,3062865
25291061,3072920
25301064,3081179
25311070,3066742
25321076,3081344
25331083,3068474
25341090,3082041
25351092,3072139
25361099,3087788
25371105,3082235
25381108,3088152
25391113,3078676
25401120,3081301
25411125,3075581
25421126,3085049
25431130,3078578
25441133,3084519
25451137,3062542
25461143,3078511
25471147,3069727
25481154,3084937
25491160,3062315
25501167,3081685
25511173,3065956
25521175,3075563
25531180,3068968
25541183,3081634
25551190,3072852
25561191,3088175
25571198,3081833
25581200,3087578
25591203,3056668
25601206,3088265
25611212,3072687
25621217,3085287
25631222,3068696
25641228,3081930
25651230,3075665
25661235,3088120
25671239,3068891
25681243,3081073
25691245,3064360
25701251,3081404
25711258,3062661
25721261,3078437
25731263,3066338
25741270,3062112
25751274,2972816
25761282,2985675
25771284,2998713
25781290,2998522
25791294,2987408
25801297,3069772
25811301,2920991
25821302,3078563
25831304,3066395
25841305,3078870
25851310,3065650
25861316,3072300
25871318,3066421
25881325,3081556
25891326,3081729
25901330,3087663
25911335,3068268
25921341,3081673
25931347,3075902
25941353,3081467
25951360,3070616
25961362,3082251
25971368,3069183
25981374,3084813
25991379,3081298
26001383,3088314
26011391,3075263
26021397,3079207
26031399,3075281
26041406,3087584
26051413,3081503
26061416,3087850
26071421,3082061
26081422,3087977
26091426,3082205
26101432,3087933
26111434,3082525
26121439,3088354
26131442,3078359
26141444,3081945
26151450,3078877
26161451,3088270
26171458,3082232
26181460,3088029
26191464,3078226
26201465,3088031
26211471,3082359
26221478,3069343
26231479,3066377
26241486,3079207
26251493,3065971
26261499,3071991
26271504,3069616
26281509,3078305
26291513,3072019
26301515,3084953
26311519,3079076
26321522,3084798
26331528,3075046
26341532,3075706
26351536,3066302
26361539,3079073
26371545,3066307
26381549,3078657
26391553,3072594
26401558,3066614
26411563,3068972
26421564,3075171
26431568,3075771
26441572,3062714
26451579,3046130
26461583,3068248
26471589,3065258
26481595,3073103
26491600,3043731
26501606,3079345
26511613,3075449
26521619,3085237
26531625,3079158
26541627,3084696
26551632,3075115
26561640,3084894
26571645,3075548
26581651,3084925
26591654,3078903
26601660,3075095
26611661,3046088
26621668,3072329
26631669,3062213
26641674,3078973
26651679,3078966
26661680,3078864
26671687,3059586
26681692,3078341
26691697,3068912
26701704,3078334
26711705,3072737
26721712,3082016
26731716,3066064
26741720,3072377
26751726,3069267
26761730,3081925
26771731,3072547
26781738,3081746
26791745,3066421
26801747,3074768
26811748,3067840
26821750,3062052
26831752,2987125
26841759,2954407
26851763,3021730
26861766,3075473
26871772,2969318
26881777,3019230
26891781,3062681
26901787,3081388
26911793,3054387
26921795,3081297
26931801,3063115
26941806,3072226
26951811,3063526
26961815,3076033
26971821,3056822
26981828,3075759
26991831,3069296
27001835,3087995
27011838,3082200
27021843,3088085
27031849,3068693
27041851,3075728
27051855,3069203
27061859,3078759
27071861,3068663
27081864,3081411
27091868,3067631
27101872,3087896
27111874,3082200
27121878,3075067
27131885,3072311
27141886,3081588
27151887,3082013
27161894,3088023
27171899,3082405
27181902,3078714
27191908,3072654
27201910,3082064
27211912,3078869
27221916,3081424
27231917,3071893
27241918,3043808
27251925,3056970
27261932,3075251
27271936,3059515
27281941,3074337
27291946,3060312
27301953,3075461
27311957,3066789
27321959,3072517
27331960,3060389
27341962,3072674
27351970,3066935
27361976,3081828
27371983,3079007
27381989,3069314
27391989,3067534
27401993,3066382
27411996,3075314
27421999,3088355
27432003,3082215
27442008,3080697
27452015,3072489
27462021,3087940
27472025,3081341
27482031,3082252
27492032,3062603
27502039,3075639
27512042,3075310
27522046,3080739
27532051,3072345
27542056,3081919
27552060,3072464
27562063,3081863
27572068,3066810
27582069,3081132
27592075,3072502
27602081,3081618
27612086,3081591
27622090,3069036
27632095,3076189
27642097,3087894
27652104,3069366
27662106,3056730
27672112,3066987
27682113,3081500
27692120,3061534
27702124,3078146
27712127,3069157
27722129,3085263
27732135,3075723
27742136,3072358
27752142,3063807
27762146,3074561
27772148,3072812
27782155,3084647
27792158,3082046
27802163,3087729
27812167,3081199
27822169,3078213
27832172,3072529
27842173,3069946
27852179,3068400
27862184,3059494
27872188,3072402
27882191,3039591
27892194,3064040
27902195,3081273
27912197,3062856
27922202,3088303
27932208,3081759
27942210,3087948
27952215,3074962
27962218,3088339
27972219,3081345
27982223,3087968
27992225,3081559
28002226,3087881
28012231,3082078
28022234,3085103
28032239,3072470
28042241,3088019
28052243,3043227
28062249,3069139
28072256,3027868
28082260,2891268
28092265,3067479
28102270,3081484
28112273,3078550
28122274,3081448
28132278,3069881
28142282,3081821
28152285,3072648
28162290,3085004
28172294,3082194
28182296,3078374
28192303,3072544
28202308,3078248
28212315,3069263
28222317,3081709
28232318,3079108
28242322,3087847
28252323,3081163
28262329,3077575
28272330,3072684
28282332,3072549
28292333,3062940
28302335,3057312
28312337,3078664
28322344,3088038
28332348,3076447
28342351,3081573
28352353,3072016
28362354,3075612
28372360,3067112
28382363,3075751
28392367,3072310
28402368,3078506
28412371,3072577
28422375,3081823
28432377,3072763
28442380,3081928
28452382,3072764
28462389,3066474
28472395,3069556
28482397,3087796
28492402,3081975
28502408,3081867
28512409,3072244
28522416,3081680
28532417,3081627
28542424,3088073
28552425,3081671
28562432,3088308
28572436,3072242
28582442,3081926
28592446,3072449
28602449,3078203
28612456,3072534
28622457,3064338
28632461,3059795
28642464,3074750
28652467,3066221
28662468,3084915
28672472,3063009
28682475,3081729
28692481,3071662
28702484,3080580
28712490,3081589
28722496,3088060
28732500,3081823
28742507,3069731
28752509,3066670
28762512,3075114
28772515,3072479
28782521,3081336
28792524,3072310
28802531,3082052
28812536,3068803
28822540,3081709
28832543,3075341
28842550,3087764
28852551,3065319
28862554,3081795
28872557,3069167
28882558,3087784
28892565,3062991
28902556,2965933
28912576,2959453
28922558,2933524
28932855,2964544
28942859,3054040
28952864,3068013
28962866,3051380
28972869,3063380
28982873,2965508
28992875,3081372
29002878,3066798
29012885,3078347
29022891,3072066
29032893,3087893
29042889,3064798
29052904,3082004
29062907,3075548
29072909,3072549
29082916,3072364
29092930,3081987
29102932,3077783
29112939,3087923
29122941,3082146
29132945,3087870
29142949,3081175
29152952,3075638
29162959,3075959
29172962,3087970
29182967,3081532
29192969,3075450
29202973,3060839
29212974,3081649
29222981,3075579
29232986,3087974
29242992,3057748
29252993,3075782
29262999,3072730
29273004,3078261
29283010,3052948
29293013,3069695
29303018,3069486
29313023,3075535
29323028,3072271
29333031,3081313
29343035,3076558
29353039,3081736
29363041,3076310
29373046,3088364
29383048,3082128
29393053,3078807
29403057,3072206
29413061,3081742
29423063,3081732
29433066,3087923
29443070,3081677
29453076,3084011
29463078,3065416
29473081,3081864
29483082,3068476
29493091,3082234
29503092,3072647
29513097,3081926
29523100,3072226
29533106,3075244
29543113,3072162
29553118,3081479
29563125,3065432
29573131,3076071
29583138,3072493
29593142,3081060
29603147,3079044
29613153,3069338
29623158,3072276
29633166,3084889
29643171,3072530
29653178,3081605
29663184,3075440
29673191,3087646
29683192,3075111
29693195,3088142
29703197,3081317
29713204,3087954
29723206,3070884
29733207,3081649
29743208,3066744
29753215,3082774
29763221,3071993
29773223,3072799
29783225,3072261
29793232,3066337
29803239,3072170
29813245,3082215
29823250,3075371
29833256,3084858
29843264,3075847
29853268,3084100
29863275,3072535
29873279,3082172
29883281,3071735
29893286,3075530
29903290,3064991
29913297,3030621
29923300,3047530
29933306,3081842
29943310,3069532
29953316,3082037
29963318,3069273
29973319,3040051
29983320,2945180
29993328,3001495
30003330,3010823
30013331,3074973
30023337,3072446
30033343,3069471
30043348,3073042
30053355,3081929
30063362,3078370
30073372,3087934
30083377,3081988
30093378,3081268
30103380,3066904
30113383,3087677
30123387,3081481
30133390,3078596
30143396,3072862
30153400,3084947
30163401,3081380
30173402,3087737
30183409,3082029
30193410,3084534
30203417,3075673
30213418,3081626
30223420,3072399
30233422,3081355
30243429,3068549
30253434,3081814
30263441,3078472
30273445,3088358
30283450,3081458
30293454,3087881
30303459,3075256
30313461,3087966
30323464,3078172
30333471,3065562
30343477,3063081
30353481,3081793
30363486,3079121
30373488,3078109
30383491,3068699
30393496,3085189
30403502,3081364
30413505,3087852
30423508,3081973
30433510,3085368
30443515,3046616
30453519,3068709
30463522,3072293
30473527,3078614
30483534,3058844
30493536,3068996
30503540,3059786
30513542,3078034
30523546,3066935
30533549,3075217
30543551,3066142
30553554,3075241
30563556,3065856
30573558,3081754
30583563,3066107
30593567,3081714
30603568,3054557
30613575,3071148
30623581,3056864
30633587,3075819
30643590,3066630
30653595,3081262
30663601,3062168
30673606,3075542
30683608,3067077
30693610,3081571
30703612,3066243
30713620,3081255
30723623,3072725
30733624,3088294
30743626,3075911
30753630,3087580
30763636,3081229
30773641,3085374
30783642,3078330
30793643,3087986
30803647,3070351
30813650,3081350
30823655,3072479
30833658,3075347
30843664,3072575
30853672,3069792
30863676,3066418
30873679,3081651
30883685,3071656
30893686,3087957
30903689,3068994
30913693,3081672
30923697,3082099
30933701,3081868
30943708,3072111
30953714,3081691
30963718,3081297
30973725,3087994
30983726,3082656
30993730,3078484
31003732,3071861
31013738,3042644
31023745,3050484
31033748,3055763
31043750,3054378
31053754,3075524
31063755,2918560
31073759,3081992
31083766,3075308
31093773,3087988
31103775,3081867
31113779,3073899
31123784,3066492
31133786,3081324
31143791,3072255
31153796,3087959
31163800,3069377
31173807,3081263
31183812,3066576
31193817,3082044
31203822,3065788
31213828,3081813
31223833,3060245
31233836,3081701
31243843,3066793
31253847,3075343
31263849,3066157
31273850,3081932
31283852,3075792
31293859,3087779
31303864,3069101
31313869,3081919
31323874,3072968
31333878,3088090
31343882,3081931
31353884,3087866
31363890,3067452
31373892,3075601
31383894,3072704
31393895,3084975
31403902,3081676
31413908,3088343
31423911,3081788
31433916,3075811
31443920,3072434
31453921,3084489
31463925,3082379
31473930,3078028
31483931,3072372
31493932,3075410
31503937,3066039
31513938,3081368
31523943,3066482
31533949,3081853
31543952,3079010
31553958,3084858
31563963,3078154
31573969,3088033
31583975,3081704
31593978,3087669
31603984,3068830
31613986,3081562
31623992,3072449
31633998,3081906
31644002,3072641
31654009,3081624
31664012,3082317
31674016,3087383
31684020,3073076
31694028,3081808
31704035,3078740
31714041,3088210
31724045,3075728
31734049,3087477
31744051,3075242
31754057,3088279
31764058,3082262
31774060,3083994
31784065,3072520
31794069,3084913
31804075,3082116
31814079,3075140
31824084,3072437
31834087,3078907
31844092,3072656
31854096,3081514
31864101,3082215
31874102,3087666
31884108,3069763
31894114,3069643
31904120,3062194
31914126,3061755
31924131,3069602
31934135,3075582
31944142,3079040
31954144,3084513
31964149,3072487
31974150,3076136
31984157,3066501
31994162,3081509
32004169,3064175
32014172,3075519
32024179,3066281
32034182,3075982
32044186,3063008
32054187,3078950
32064193,3066655
32074198,3034446
32084203,3007092
32094204,2946437
32104209,3049977
32114217,2933848
32124224,2989076
32134231,3071791
32144238,3075641
32154245,3084470
32164247,3075643
32174253,3084655
32184258,3078007
32194260,3077718
32204262,3069506
32214264,3088062
32224266,3069363
32234268,3081586
32244272,3072024
32254278,3075515
32264279,3072084
32274280,3082295
32284285,3081709
32294290,3081579
32304295,3065954
32314299,3081223
32324302,3078489
32334304,3088060
32344308,3074801
32354310,3078027
32364316,3072243
32374321,3087913
32384326,3081925
32394333,3087807
32404337,3082239
32414343,3087706
32424345,3069263
32434348,3077508
32444354,3072975
32454360,3081571
32464367,3056099
32474371,3087513
32484375,3082588
32494382,3087595
32504385,3081745
32514389,3079165
32524394,3066680
32534400,3082336
32544403,3069202
32554407,3088007
32564410,3082006
32574414,3088263
32584421,3081779
32594424,3088365
32604426,3075426
32614437,3075765
32624444,3045616
32634445,3072458
32644448,3062968
32654451,3072790
32664454,3069328
32674459,3081878
32684464,3065018
32694468,3081931
32704475,3075947
32714478,3084903
32724482,3069398
32734486,3075486
32744489,3060315
32754491,3082231
32764496,3078353
32774503,3078287
32784506,3072462
32794510,3084802
32804512,3069589
32814514,3061333
32824518,3066367
32834524,3070095
32844528,3072855
32854535,3075963
32864538,3072328
32874542,3084846
32884546,3081162
32894552,3074746
32904557,3044507
32914557,3076210
32924562,3075431
32934558,3073046
32944928,3075515
32954935,3053618
32964938,3071810
32974942,3073338
32984949,3081679
32994954,3072781
33004959,3081608
33014965,3079401
33024972,3087637
33034978,3081858
33044983,3088049
33054988,3081574
33064989,3087715
33074992,3075524
33084994,3084990
33094999,3065648
33105002,3081621
33115004,3075727
33125011,3029573
33135015,2959936
33145022,3013094
33155028,3065601
33165030,3082081
33175036,3081605
33185040,3087614
33195043,3082437
33205047,3087759
33215049,3081651
33225055,3088348
33235061,3082268
33245066,3087693
33255072,3082043
33265076,3087934
33275079,3082220
33285085,3087922
33295090,3066352
33305094,3055797
33315101,3059395
33325108,2969255
33335113,3072901
33345116,3075617
33355119,3066106
33365123,3081836
33375128,3079074
33385135,3087789
33395142,3081753
33405145,3082162
33415152,3066430
33425158,3075608
33435162,3066065
33445165,3072290
33455167,3072356
33465174,3072533
33475177,3072449
33485183,3088011
33495184,3081058
33505187,3088087
33515191,3082315
33525197,3088142
33535199,3081723
33545203,3088239
33555209,3081309
33565214,3078223
33575219,3072617
33585223,3081161
33595229,3072524
33605235,3081645
33615240,3071911
33625245,3011116
33635247,3069150
33645254,3081727
33655259,3081654
33665264,3088344
33675267,3072514
33685270,3081762
33695275,3075113
33705280,3088194
33715283,3062986
33725286,3074091
33735291,3060622
33745294,3073798
33755295,3071980
33765301,3075159
33775302,3069412
33785308,3081653
33795310,3066645
33805316,3081914
33815317,3075261
33825323,3087989
33835327,3082238
33845328,3087511
33855332,3066329
33865337,3081977
33875339,3075266
33885345,3078327
33895351,3072519
33905355,3070801
33915358,3078155
33925360,3088051
33935364,3082577
33945370,3088131
33955373,3081659
33965375,3075215
33975378,3061564
33985382,3075736
33995385,3060016
34005387,3081470
34015392,3072755
34025393,3075762
34035394,3072532
34045401,3081709
34055404,3072529
34065406,3081845
34075413,3072802
34085418,3085055
34095420,3081307
34105425,3088345
34115431,3082302
34125434,3088347
34135442,3072543
34145447,3078457
34155448,3071460
34165453,2965607
34175447,2896604
34185460,2933205
34195467,2989291
34205471,3075041
34215476,3066051
34225481,3056485
34235486,3042680
34245488,3081997
34255494,3058566
34265496,3081731
34275499,3075528
34285503,3088057
34295504,3072160
34305511,3081803
34315516,3064913
34325522,3078823
34335527,3074955
34345532,3088092
34355536,3079311
34365537,3082088
34375539,3066053
34385545,3081659
34395546,3071970
34405549,3081612
34415553,3072164
34425557,3084508
34435562,3069230
34445567,3068860
34455572,3065538
34465578,3075281
34475582,3073017
34485585,3078707
34495590,3063586
34505596,3081754
34515599,3072747
34525602,3081408
34535607,3072860
34545608,3078097
34555611,3072860
34565617,3075585
34575623,3066096
34585626,3068703
34595628,3066009
34605630,3069222
34615635,3062526
34625638,3063618
34635645,3069174
34645650,3069505
34655652,3066343
34665657,3081567
34675660,3072530
34685662,3084505
34695664,3072778
34705667,3068119
34715670,3072434
34725675,3078230
34735678,3065971
34745682,3069906
34755687,3057424
34765688,3078863
34775692,3066180
34785693,3068831
34795694,3072017
34805695,3081852
34815698,3081345
34825701,3087527
34835704,3076251
34845711,3081599
34855712,3072386
34865718,3082084
34875724,3066410
34885730,3081747
34895737,3072020
34905740,3071596
34915743,3069549
34925745,3072780
34935752,3069355
34945758,3075731
34955764,3069780
34965768,3077749
34975775,3066241
34985780,3081501
34995786,3064756
35005790,3084512
35015797,3081967
35025804,3082375
35035810,3072292
35045813,3081902
