Time(us),Frequency(kHz)
13024966,3072661
13034970,3066218
13044975,3072550
13054977,3066953
13064983,3072799
13074989,3060738
13084994,3075405
13094999,3065813
13105002,3073074
13115006,3055304
13125012,3081391
13135017,3072743
13145022,3084659
13155025,3075353
13165030,3081614
13175032,3079217
13185037,3078691
13195043,3070694
13205044,3084368
13215048,3066029
13225052,3075543
13235056,3072519
13245061,3085353
13255064,3082160
13265071,3088267
13275073,3081256
13285079,3087576
13295084,3082254
13305091,3088058
13315098,3071960
13325103,3075830
13335110,3066565
13345113,3081407
13355118,3056637
13365119,3084386
13375125,3081450
13385130,3087760
13395134,3081417
13405139,3088168
13415145,3072369
13425151,3082028
13435153,3071190
13445156,3060340
13455158,3072402
13465160,3082131
13475162,3070795
13485169,3068435
13495174,3068735
13505176,3081645
13515181,3081663
13525185,3081517
13535192,3078106
13545196,3079063
13555200,3066296
13565206,3078981
13575211,3066768
13585218,3078754
13595221,3056855
13605224,3075670
13615229,3065948
13625234,3079059
13635240,3065626
13645241,3072721
13655242,3069940
13665247,3078428
13675253,3075662
13685256,3088103
13695259,3082317
13705264,3081923
13715271,3071752
13725277,3010149
13735280,2964876
13745287,2921127
13755289,2981464
13765294,3069257
13775295,2988579
13785301,2942922
13795307,3072209
13805309,3087645
13815315,3081855
13825318,3087860
13835322,3081975
13845326,3087567
13855332,3075608
13865340,3081717
13875345,3072886
13885346,3066393
13895352,3059388
13905354,3081665
13915360,3068635
13925364,3084767
13935367,3075254
13945368,3087863
13955371,3081503
13965376,3088326
13975381,3082422
13985385,3087335
13995387,3069125
14005391,3082205
14015397,3072068
14025401,3075542
14035408,3072379
14045413,3069525
14055418,3066273
14065421,3081859
14075429,3071819
14085435,3084936
14095439,3082600
14105441,3065048
14115442,3067977
14125447,3081281
14135450,3062454
14145457,3076022
14155453,3066662
14165470,3081419
14175475,3069220
14185479,3075427
14195484,3081820
14205487,3077558
14215492,3072395
14225495,3085235
14235498,3082103
14245506,3087993
14255512,3081814
14265517,3075514
14275521,3072618
14285524,3088297
14295525,3081756
14305528,3087979
