Time(us),Frequency(kHz)
17567112,3068473
17577114,3075726
17587115,3063280
17597122,3082010
17607124,3072164
17617130,3081651
17627134,3078466
17637135,3087896
17647141,3081335
17657144,3088082
17667146,3078705
17677147,3078685
17687155,3066312
17697162,3072205
17707168,3055012
17717172,3066132
17727178,3053829
17737180,3081825
17747181,3072294
17757186,3088316
17767190,3081415
17777191,3087794
17787194,3082112
17797197,3087812
17807203,3065333
17817205,3081983
17827207,3079252
17837212,3081429
17847216,3075505
17857217,3085094
17867222,3079641
17877226,3038624
17887231,3071970
17897235,3069407
17907238,3066729
17917240,3075696
17927247,3053863
17937248,3078495
17947252,3060101
17957256,3078325
17967262,3069618
17977265,3084896
17987272,3082062
17997279,3069566
18007281,2979776
18017287,2978368
18027293,3025748
18037300,3068682
18047301,3056762
18057307,2966227
18067308,3033196
18077310,3081896
18087312,3074848
18097317,3087502
18107319,3071229
18117320,3081640
18127327,3082315
18137330,3082215
18147333,3082315
18157337,3081391
18167340,3072128
18177342,3065267
18187345,3065662
18197348,3075495
18207349,3069460
18217351,3078910
18227353,3076121
18237356,3085226
18247362,3065235
18257367,3079090
18267374,3076306
18277379,3078736
18287381,3065930
18297388,3078957
18307395,3065607
18317400,3075031
18327406,3066522
18337409,3075386
18347414,3059724
18357420,3072360
18367421,3066481
18377425,3081839
18387430,3078429
18397435,3085011
18407438,3075513
18417441,3084758
18427442,3060127
18437445,3078754
18447451,3071753
18457457,3084730
18467464,3078761
18477469,3084958
18487475,3069102
18497478,3078490
18507480,3069828
18517487,3075017
18527493,3072664
18537494,3081491
18547495,3078601
18557499,3078903
18567504,3070251
18577506,3084784
18587510,3075664
18597515,3081847
18607520,3066922
18617523,3081183
18627525,3052442
18637528,3087780
18647531,3066457
18657538,3079040
18667539,3042613
18677545,3073429
18687550,3057862
18697552,3069749
18707558,3062959
18717559,3084676
18727562,3052244
18737570,3084813
18747575,3060357
18757578,2933167
18767581,3053566
18777582,3053565
18787586,3060029
18797591,3066659
18807595,3062986
18817598,3075831
18827606,3056961
18837609,3075101
18847613,3074234
18857616,3081072
18867620,3069425
18877626,3078754
18887629,3054676
18897636,3081626
18907641,3079208
18917647,3088037
18927649,3080864
18937655,3075352
18947662,3065351
18957666,3081922
18967671,3078122
18977677,3087876
18987683,3081275
18997687,3087757
19007688,3081450
19017694,3082335
19027699,3081695
19037702,3078878
19047708,3065693
19057710,3020952
19067711,2909669
19077718,2948877
19087722,2815808
19097729,3008614
19107736,3021245
19117740,2940274
19127743,3053873
19137747,3069809
19147749,3053853
19157753,3073023
19167757,3065950
19177761,3074188
19187768,3081282
19197774,3078429
19207776,3071806
19217779,3085129
19227781,3081572
19237786,3084384
19247787,3044880
19257794,3072222
19267798,3062167
19277803,3072542
19287807,3060387
19297809,3077641
19307814,3078432
19317821,3078403
19327825,3072380
19337832,3081563
19347834,3081550
19357835,3087756
19367843,3070689
19377846,3081947
19387849,3071755
19397851,3088019
19407854,3078747
19417858,3074925
19427865,3071686
19437872,3076154
19447876,3060754
19457878,3071466
19467883,3065879
19477890,3078851
19487897,3062633
19497900,3072806
19507904,3066354
19517906,3081968
19527911,3078639
19537916,3085000
19547919,3075164
19557925,3084948
19567927,3062395
19577929,3078798
19587934,3072465
19597937,3084584
19607938,3068305
19617940,3069429
19627944,3069553
19637947,3078251
19647952,3069061
19657953,3060433
19667959,3062662
19677965,3061999
19687971,3075488
19697979,3085175
19707984,3075994
19717989,3084558
19727991,3075083
19737997,3084989
19748004,3068023
19758011,3078842
19768018,3057488
19778021,3078372
19788025,3069672
19798026,3084593
19808029,3075721
19818035,3084503
19828036,3072502
19838044,3054384
19848048,3072912
19858049,3081212
19868056,3078343
19878062,3072451
19888069,3075632
19898070,3085022
19908071,3075821
19918073,3088276
19928080,3082039
19938085,3078545
19948088,3072542
19958090,3051418
19968091,3072308
19978095,3084638
19988096,3072282
19998100,3081388
20008105,3072601
20018108,3076547
20028115,3082368
20038119,3088318
20048125,3081844
20058132,3088076
20068135,2962664
20078146,3061190
20088150,3048114
20098156,3067748
20108159,3053579
20118160,3068945
20128163,2969647
20138164,2989977
20148168,3062120
20158174,3069893
20168174,3069086
20178180,3070837
20188186,3073147
20198188,3081037
20208192,3075989
20218195,3088003
20228202,3081664
20238209,3088245
20248215,3082079
20258216,3088082
20268219,3078486
20278225,3088030
20288230,3065117
20298234,3053870
20308239,3050951
20318240,2965292
20328248,2919148
20338251,3075570
20348255,3072394
20358260,3081634
20368262,3072967
20378264,3081657
20388271,3065803
20398274,3081660
20408276,3071954
20418280,3082146
20428285,3075854
20438288,3075239
20448289,3030749
20458297,2890294
20468299,2930948
20478302,3001727
20488313,3029881
20498319,2993435
20508325,2949827
20518331,3070078
20528332,3065587
20538335,3070113
20548337,3075269
20558339,3088372
20568346,3081952
20578351,3058351
20588356,2923969
20598360,3072425
20608367,3072032
20618371,3010897
20628376,2827628
20638394,2885996
20648398,3046134
20658402,3069090
20668407,2717343
20678417,2741157
20688419,2746050
20698425,2739723
20708433,2849841
20718438,2880760
20728444,2857307
20738451,2875821
20748453,2870811
20758454,2881634
20768461,2870774
20778466,2876461
20788474,2781740
20798476,2792137
20808484,2959195
20818491,3067679
20828498,2679112
20838503,2901330
20848507,3046164
20858514,2946809
20868516,2863648
20878523,2875716
20888527,2867966
20898523,2851036
20908829,2880022
20918834,2872027
20928837,2860907
20938843,2851554
20948850,2878229
20958855,2870360
20968860,2692929
20978871,2690413
20988875,2690402
20998879,2839441
21008892,2885060
21018896,2878505
21028903,2887698
21038905,2878529
21048912,2887760
21058918,2887823
21068922,2893832
21078925,2889122
21088932,2883931
21098936,2871526
21108942,2884911
21118946,2875308
21128947,2885137
21138954,2846952
21148956,2885036
21158958,2851262
21168959,2830066
21178963,2784513
21188970,2822119
21198976,2834378
21208981,2817414
21218987,2823404
21228990,2808907
21238995,2871277
21248998,2797683
21259003,2804201
21269006,2830766
21279012,2823528
21289015,2948519
21299018,3043348
21309024,3066797
21319028,3044246
21329036,2914987
21339044,2732244
21349046,2984483
21359050,3051250
21369055,3019406
21379061,2870617
21389062,2880621
21399069,2867436
21409074,3052611
21419077,3046543
21429082,2874888
21439086,2883168
21449088,3053193
21459089,3053264
21469091,2889555
21479096,3036796
21489099,3050291
21499106,3055174
21509112,3071109
21519116,3078877
21529118,3088233
21539124,2985638
21549129,3032567
21559131,3060362
21569134,2999028
21579141,2841105
21589145,2980427
21599149,3045897
21609153,3068234
21619160,2755548
21629162,2789513
21639167,2763395
21649169,2822840
21659170,2809120
21669174,2883290
21679182,3050580
21689186,3062122
21699193,3051077
21709196,2992589
21719201,2754141
21729207,2939627
21739211,3051699
21749215,3065686
21759219,3035325
21769226,3067105
21779229,3051591
21789231,3054290
21799232,3052431
21809238,3063655
21819245,3048979
21829248,3062273
21839251,3056652
21849256,3075604
21859262,3062623
21869269,3075451
21879276,3065555
21889283,3060972
21899287,3068022
21909293,3078917
21919300,3062783
21929302,3082030
21939307,3039545
21949313,2895091
21959319,2929163
21969326,3069970
21979332,3054023
21989336,3069320
21999339,3054401
22009344,3075226
22019352,3063511
22029356,3084989
22039359,3078738
22049361,3084812
22059366,3082588
22069367,3087820
22079374,3077785
22089380,3072573
22099383,3072562
22109388,3087909
22119393,3070796
22129400,3084385
22139402,3076088
22149408,3078158
22159413,3063350
22169417,3079036
22179423,3060664
22189427,3075567
22199430,2940083
22209433,2987735
22219436,2929758
22229439,2912608
22239446,2922613
22249452,3075460
22259459,2997510
22269461,3078333
22279465,3071904
22289466,3088024
22299473,3072396
22309480,3072256
22319485,3067859
22329486,3075800
22339489,3072651
22349491,3079070
22359496,3068337
22369502,3084800
22379504,3081389
22389507,2921778
22399511,2884788
22409515,2891120
22419519,3055421
22429527,3084953
22439532,3061046
22449538,3081319
22459540,3068623
22469543,3078885
22479545,3069493
22489550,3056463
22499554,3072585
22509555,3088054
22519560,3081826
22529565,3081545
22539569,3081586
22549575,3087543
22559582,3058485
22569586,3078368
22579590,3066418
22589593,3081829
22599596,3066687
22609599,3072596
22619603,3072217
22629607,3084610
22639613,3081923
22649620,3066061
22659626,3070928
22669633,3088221
22679635,3075803
22689642,3077923
22699643,3066206
22709645,3081581
22719650,3051085
22729658,3067593
22739662,3072026
22749669,3050856
22759673,3064563
22769678,3078491
22779685,3072663
22789687,3075907
22799693,3051237
22809694,3088358
22819696,3077710
22829701,3087302
22839706,3082136
22849712,3085019
22859718,3071478
22869721,3081622
22879723,3045540
22889724,3075174
22899730,3072386
22909732,3081603
22919735,3075459
22929740,3087850
22939746,3054873
22949751,3078179
22959753,3060448
22969757,3081918
22979760,3066146
22989765,3058926
22999769,3069788
23009774,3084897
23019780,3076016
23029786,3081776
23039790,3028794
23049792,2847408
23059795,2868305
23069800,3015493
23079807,3052686
23089809,3068392
23099814,3053034
23109819,3068939
23119826,3053157
23129833,3068664
23139834,3039585
23149838,3068705
23159844,3056661
23169851,3081979
23179852,3061980
23189859,3084533
23199864,3072478
23209866,3075365
23219869,3059841
23229869,3076057
23239874,3056662
23249876,3081535
23259881,3056416
23269886,3033786
23279893,3018734
23289898,3030119
23299898,3066837
23309904,2973387
23319905,3059819
23329910,3081226
23339914,3069312
23349917,3069989
23359926,3081890
23369930,3087861
23379935,3059713
23389940,3078003
23399945,3072752
23409947,3087969
23419954,3075442
23429960,3075837
23439963,3072595
23449968,3075276
23459970,3072385
23469975,3085249
23479980,3082283
23489983,3087915
23499985,3062853
23509992,3081690
23519998,3037596
23530003,3075488
23540004,3062408
23550009,3077609
23560016,3054931
23570019,3069705
23580020,3066275
23590022,3082054
23600027,3075039
23610031,3088020
23620034,3078603
23630036,3088351
23640042,3081614
23650047,3083039
23660050,3082076
23670051,3088294
23680055,3081714
23690057,3088257
23700065,3081985
23710071,3087438
23720073,3081444
23730079,3088030
23740083,3082481
23750090,3075334
23760093,3073107
23770097,3081715
23780103,3072409
23790110,3088132
23800117,3075713
23810118,3088340
23820121,3063287
23830122,3081685
23840130,3078869
23850137,3088052
23860143,3082294
23870150,3087984
23880153,3072600
23890159,3082047
23900161,3071636
23910165,3088152
23920174,3071790
23930177,3064395
23940178,3060784
23950181,3074298
23960183,3069121
23970188,3074638
23980191,3053546
23990198,3087647
24000203,3081474
24010205,3087685
24020207,3073408
24030210,3081810
24040211,3072483
24050214,3081247
24060217,3078909
24070219,3084682
24080223,3082374
24090225,3060748
24100233,3072306
24110237,3081932
24120239,3079269
24130240,3088317
24140245,3069451
24150248,3081661
24160255,3047863
24170256,3081771
24180263,3058567
24190264,3044077
24200266,3075701
24210268,3087668
24220273,3081106
24230279,3039343
24240286,3072742
24250291,3081512
24260296,3078479
24270297,3082227
24280303,3072791
24290309,3071670
24300310,3045475
24310311,3036748
24320318,3013337
24330321,2971092
24340325,3000494
24350328,3051200
24360330,2963279
24370332,3042494
24380334,3055334
24390337,3078397
24400339,3060047
24410341,3048875
24420345,3065935
24430348,3084693
24440350,3067822
24450353,3084367
24460360,3070790
24470365,3075227
24480373,3065864
24490380,3081599
24500384,3082150
24510388,3087790
24520394,3081477
24530401,3078599
24540405,3072084
24550406,3084993
24560414,3082137
24570421,3066065
24580425,3072323
24590427,3059313
24600434,3067758
24610435,3081427
24620440,3081057
24630443,3087650
24640448,3081586
24650455,3087584
24660461,3075060
24670464,3081402
24680468,3063235
24690471,3081560
24700476,3071829
24710478,3075265
24720482,3081524
24730485,3082150
24740486,3044273
24750492,3075831
24760495,3056521
24770497,3059692
24780503,3057324
24790510,3075617
24800512,3062792
24810517,3085244
24820523,3072279
24830549,3060998
24840555,3072655
24850563,3087812
24860568,3076179
24870573,3073318
24880578,3061785
24890580,3079938
24900583,3058663
24910524,3077985
24920695,3064125
24930526,3058643
24940841,3080839
24950848,3066379
24960862,3082113
24970860,3059070
24980877,3080921
24990876,3043360
25000894,3081051
25010897,3066911
25020903,3075669
25030910,3081391
25040911,3088427
25050913,3079060
25060916,3081996
25070921,3058509
25080925,3079712
25090932,3081595
25100937,3071095
25110941,3082202
25120947,3081897
25130950,3045525
25140951,3076195
25150960,3072184
25160966,3087767
25170968,3075394
25180970,3064794
25190975,3074853
25200983,3065717
25210987,3066505
25220994,3074461
25230995,3033851
25240999,3071824
25251005,3069719
25261008,3084623
25271016,3078011
25281020,3085064
25291027,3075429
25301033,3084850
25311036,3057014
25321037,3084872
25331043,3075230
25341047,3066373
25351053,3072536
25361060,3064769
25371067,3023138
25381070,2934198
25391072,2899694
25401078,3081413
25411083,3072003
25421085,3084666
25431089,3081537
25441095,3065080
25451101,3079208
25461108,3081477
25471112,3081704
25481118,3087503
25491121,3082010
25501129,3088187
25511132,3082495
25521135,3088338
25531139,3081117
25541144,3087821
25551149,3065123
25561155,3062889
25571157,3062252
25581159,3052249
25591164,2967275
25601169,3073415
25611172,3072379
25621174,3081277
25631180,3023497
25641187,3081081
25651195,3063934
25661200,3081506
25671205,3067957
25681210,3081936
25691213,3066276
25701217,3081419
25711221,3081810
25721222,3081333
25731224,3069809
25741229,3081950
25751236,3066385
25761242,3069018
25771247,3072829
25781248,3081725
25791253,3068863
25801258,3087953
25811262,3082269
25821264,3081349
25831269,3062485
25841275,3063629
25851280,3068966
25861286,3075233
25871290,3072023
25881296,3081782
25891301,3078682
25901307,3088429
25911315,3082322
25921320,3087644
25931325,3082243
25941330,3088127
25951336,3081452
25961342,3075478
25971345,3066459
25981349,3081713
25991351,3065951
26001356,3062216
26011361,3073022
26021363,3075493
26031365,3075864
26041368,3085123
26051371,3062333
26061379,3081859
26071384,3072306
26081388,3084842
26091390,3071711
26101397,3081830
26111401,3072058
26121408,3088246
26131414,3075657
26141421,3070304
26151426,3071212
26161428,3084593
26171429,3081941
26181430,3064606
26191432,3065986
26201435,3075835
26211442,3075513
26221447,3085101
26231451,3077460
26241453,3088355
26251455,3081712
26261462,3088368
26271468,3066779
26281471,3075630
26291478,3072209
26301484,3084459
26311487,3078511
26321489,3088088
26331495,3063303
26341501,3081987
26351505,3074771
26361510,3088133
26371517,3082419
26381525,3087846
26391527,3072076
26401528,3067801
26411533,3032049
26421539,3003537
26431543,3038304
26441546,3075775
26451553,3065369
26461558,2991734
26471560,2905570
26481567,3068884
26491573,3072003
26501577,3075444
26511584,3069014
26521591,3081471
26531593,3069139
26541599,3081658
26551602,3072536
26561610,3075667
26571613,3071775
26581615,3081245
26591619,3072594
26601626,3081591
26611627,3072184
26621629,3087902
26631632,3081878
26641640,3087858
26651643,3075512
26661648,3081015
26671651,3075479
26681656,3088114
26691663,3069258
26701669,3079253
26711673,3072779
26721674,3068782
26731676,3071506
26741680,3087739
26751682,3082702
26761690,3065465
26771691,3072429
26781693,3081878
26791699,3072229
26801706,3081780
26811712,2971944
26821715,3013788
26831717,3066183
26841724,3081771
26851728,3081460
26861735,3084573
26871740,3079172
26881741,3075087
26891751,3059824
26901759,3065418
26911764,3069378
26921771,3081840
26931777,3066300
26941794,3076349
26951796,3071646
26961803,3075768
26971805,3072548
26981807,3084524
26991812,3078635
27001813,3083918
27011817,3076247
27021825,3064845
27031832,3066599
27041837,3075552
27051844,3064572
27061850,3081454
27071852,3064433
27081854,3081796
27091857,3081293
27101861,3088197
27111862,3081760
27121869,3075527
27131871,3072827
27141879,3081843
27151880,3072296
27161883,3081380
27171886,3053670
27181888,3070567
27191895,3065007
27201902,3078393
27211908,3061413
27221912,3074538
27231915,3065913
27241919,3081889
27251925,3060638
27261928,3078788
27271933,3066228
27281940,3081091
27291946,3066240
27301951,3069931
27311957,3072520
27321959,3088323
27331963,3082117
27341968,3087857
27351978,3081850
27361983,3088064
27371990,3081507
27381999,3088047
27392003,3081596
27402005,3087651
27412008,3082199
27422012,3081036
27432017,3075825
27442021,3072161
27452028,3036880
27462029,2982490
27472032,2938365
27482039,2902403
27492043,2969274
27502050,3081380
27512057,3066356
27522063,3069381
27532066,2901685
27542068,3032796
27552074,3067757
27562077,3072530
27572082,3072792
27582086,3081716
27592090,3079071
27602093,3081762
27612100,3072257
27622101,3075337
27632104,3068661
27642107,3082067
27652108,3072824
27662110,3069791
27672113,3072450
27682116,3075091
27692120,3072897
27702121,3075635
27712127,3072599
27722134,3081724
27732141,3068582
27742149,3075713
27752156,3069594
27762160,3081791
27772163,3072750
27782166,3081722
27792168,3081605
27802170,3065473
27812175,3078031
27822180,3088114
27832182,3078546
27842190,3087924
27852192,3081443
27862197,3084548
27872203,3072993
27882205,3081189
27892212,3072924
27902215,3075580
27912217,3072657
27922222,3078641
27932228,3066263
27942229,3078601
27952232,3072636
27962238,3084781
27972240,3081532
27982241,3081742
27992246,3071584
28002252,3075544
28012259,3072228
28022261,3075365
28032266,3078359
28042271,3087852
28052274,3081513
28062281,3075726
28072288,3069521
28082293,3087913
28092297,3075734
28102301,3081649
28112305,3066340
28122312,3081738
28132315,3069085
28142316,3064805
28152323,3065952
28162327,3081539
28172330,3066117
28182332,3070671
28192334,3072677
28202338,3088327
28212343,3081810
28222345,3087984
28232350,3082623
28242353,3081411
28252356,3063792
28262358,3078171
28272365,3065018
28282369,3081578
28292376,3071935
28302382,3081522
28312386,3071966
28322392,3081503
28332397,3081563
28342403,3087912
28352406,3081954
28362404,3083271
28372415,3072258
28382416,3081678
28392418,3069231
28402425,3081763
28412427,3072610
28422431,3081490
28432437,3071887
28442441,3078060
28452447,3066091
28462449,3087908
28472455,3081801
28482461,3075594
28492468,3072715
28502470,3078786
28512474,3066797
28522479,3067015
28532486,2982554
28542494,2914642
28552500,2983774
28562502,3003279
28572508,3072205
28582514,3075598
28592517,3069678
28602523,3076682
28612533,3072327
28622525,3075000
28632756,3085159
28642757,3069217
28652762,3069026
28662764,3075204
28672767,3079216
28682771,3074800
28692775,3073494
28702777,3067802
28712781,3051115
28722782,3074217
28732788,3079554
28742793,3049326
28752798,3080064
28762801,3073871
28772807,3083226
28782812,3081959
28792814,3087262
28802816,3082209
28812819,3087097
28822823,3070088
28832827,3080444
28842830,3073209
28852834,3080044
28862837,3082563
28872840,3082330
28882835,3071971
28892848,3081294
28902854,3044676
28912855,3075363
28922859,3071998
28932851,3064452
28942864,3071842
28952882,3081908
28962883,3072162
28972886,3087678
28982892,3082356
28992898,3088132
29002904,3069085
29012909,3081403
29022913,3066509
29032918,3088047
29042925,3081130
29052932,3081060
29062934,3082300
29072940,3088213
29082942,3081978
29092946,3065984
29102949,3082002
29112951,3088152
29122954,3069311
29132956,3075835
29142963,3072205
29152965,3079873
29162968,3066375
29172973,3065546
29182976,3052158
29192981,3075307
29202984,3062603
29212991,3078347
29222992,3056088
29232996,3062565
29243001,3058993
29253004,3078861
29263010,3072909
29273017,3071548
29283019,3069606
29293021,3072749
29303022,3063212
29313028,3081661
29323032,3071890
29333035,3081507
29343041,3072892
29353045,3081331
29363050,3076115
29373053,3087568
29383054,3082149
29393061,3087684
29403062,3077799
29413066,3087773
29423068,3081530
29433070,3081795
29443071,3065913
29453074,3082124
29463078,3075292
29473081,3071902
29483086,3065891
29493088,3081824
29503089,3069155
29513093,3082132
29523096,3072603
29533098,3081087
29543101,3068092
29553107,3075361
29563109,3066461
29573114,3040445
29583119,3059518
29593126,3052470
29603133,3056356
29613139,3033459
29623140,2926165
29633148,3081619
29643151,3074944
29653153,3079628
29663154,3068458
29673160,3081787
29683166,3065918
29693174,3081604
29703179,3078000
29713180,3084605
29723187,3081149
29733193,3088359
29743197,3082157
29753200,3087911
29763205,3081261
29773209,3087440
29783217,3082280
29793223,3087874
29803227,3081295
29813233,3088090
29823240,3069946
29833241,3081790
29843243,3075427
29853249,3087792
29863252,3078263
29873258,3072355
29883259,3038168
29893263,3081971
29903268,3072596
29913273,3081944
29923278,3076044
29933282,3087817
29943290,3081817
29953291,3083687
29963293,3082254
29973295,3087747
29983301,3071670
29993305,3069491
30003309,3072847
30013315,3081286
30023320,3069321
30033322,3078720
30043325,3072813
30053326,3075681
30063330,3072118
30073335,3065540
30083340,3062448
30093344,3081889
30103347,3072830
30113351,3080926
30123357,3081807
30133364,3082151
30143372,3082368
30153374,3074946
30163379,3072753
30173381,3087910
30183383,3071211
30193386,3087697
30203393,3081841
30213401,3084156
30223409,3072505
30233415,3085168
30243421,3082368
30253426,3088287
30263427,3082049
30273434,3087666
30283435,3062810
30293438,3081421
30303439,3068224
30313447,3088468
30323450,3081520
30333453,3078982
30343457,3070749
30353462,3080785
30363466,3076066
30373473,3088324
30383474,3081377
30393480,3087958
30403488,3069223
30413492,3081741
30423494,3072572
30433495,3088039
30443497,3069293
30453499,3075794
30463503,3072385
30473506,3081612
30483511,3068821
30493516,3082067
30503520,3069461
30513525,3058128
30523531,3072448
30533533,3081564
30543536,3081810
30553541,3087965
30563548,3062947
30573553,3067039
30583558,3072641
30593561,3075833
30603565,2994581
30613561,3009189
30623575,3035723
30633581,3072807
30643587,3035670
30653594,3081170
30663601,3079249
30673605,3087533
30683612,3075043
30693619,3087704
30703622,3081764
30713629,3087517
30723634,3057078
30733638,3088201
30743645,3082065
30753652,3087498
30763657,3081822
30773659,3087399
30783665,3081769
30793671,3081951
30803678,3014045
30813680,3077124
30823687,2992649
30833689,3025407
30843693,3075035
30853698,3088465
30863706,3081255
30873711,3078142
30883714,3048027
30893719,3072581
30903725,3066166
30913730,3081502
30923737,3066409
30933739,3081705
30943742,3075314
30953745,3088387
30963747,3082475
30973751,3087626
30983756,3081641
30993764,3078475
31003769,3072602
31013770,3078472
31023776,3081967
31033779,3087652
31043786,3064191
31053789,3081584
31063794,3075308
31073800,3087982
31083801,3082281
31093806,3071825
31103813,3075819
31113815,3079459
31123817,3072478
31133819,3076226
31143826,3072743
31153831,3080853
31163834,3078926
31173840,3080232
31183841,3066214
31193845,3081834
31203852,3062098
31213859,3075340
31223866,3076077
31233870,3087929
31243873,3067901
31253876,3081967
31263878,3069179
31273880,3081757
31283886,3072157
31293890,3083960
31303891,3063113
31313892,3081222
31323895,3070034
31333900,3078711
31343907,3066596
31353912,3078345
31363913,3060662
31373916,3070854
31383920,3068664
31393925,3084674
31403931,3075625
31413934,3063830
31423937,3057779
31433940,3079089
31443942,3066412
31453948,3078502
31463954,3075726
31473961,3084874
31483962,3078653
31493963,3087629
31503969,3072052
31513973,3082179
31523977,3065249
31533981,3084673
31543988,3081672
31553993,3088264
31563999,3065577
31574002,3081747
31584004,3072385
31594006,3087986
31604008,3081785
31614012,3079096
31624014,3069579
31634016,3068927
31644017,3056123
31654022,3078340
31664024,3078275
31674030,3048076
31684035,2913357
31694040,2951860
31704047,3006761
31714054,2957673
31724061,3065538
31734067,3081040
31744074,3066318
31754081,3075850
31764084,3064386
31774088,3084430
31784090,3081794
31794097,3087666
31804102,3081471
31814104,3087483
31824111,3081992
31834117,3087933
31844119,3082251
31854126,3087946
31864131,3082040
31874134,3088050
31884139,3082297
31894145,3075219
31904152,3072326
31914156,3081613
31924162,3081763
31934163,3087741
31944163,3019236
31954172,2621218
31964176,2976602
31974184,3063640
31984196,3049520
31994195,2844159
32004211,2889937
32014216,3058443
32024222,3040874
32034224,3068283
32044230,3056393
32054234,3061256
32064236,3058942
32074241,3062997
32084249,3060168
32094256,3075101
32104263,3052551
32114269,3072185
32124273,3055999
32134280,3063176
32144275,3062582
32154283,3071912
32164287,3055339
32174295,3068110
32184299,3075928
32194302,3084578
32204311,3074799
32214316,3087912
32224320,3081883
32234322,3087677
32244325,3081557
32254333,3077788
32264334,3059629
32274342,3078737
32284348,3082304
32294350,3087270
32304356,3082531
32314365,3088300
32324369,3044154
32334374,3084501
32344379,3079335
32354385,3086976
32364389,3078593
32374391,3087821
32384396,3081510
32394400,3087931
32404401,3081765
32414408,3087613
32424415,3081844
32434422,3078839
32444424,3065572
32454430,3081239
32464432,3078997
32474433,3088305
32484435,3081485
32494438,3087597
32504440,3081914
32514444,3088361
32524447,3078111
32534452,3088068
32544459,3078382
32554464,3087993
32564466,3081454
32574474,3084886
32584481,3081359
32594483,3087960
32604490,3082083
32614497,3087891
32624504,3082245
32634505,3088024
32644509,3082225
32654514,3088316
32664517,3082261
32674518,3074367
32684523,3063603
32694546,3079132
32704550,3072448
32714556,3081354
32724558,3069894
32734690,3077899
32744695,3061401
32754702,3085256
32764705,3084857
32774707,3085028
32784708,3085307
32794719,3084591
32804724,3086306
32814728,3084480
32824734,3085616
32834739,3083778
32844741,3086065
32854743,3083570
32864745,3082601
32874752,3084174
32884757,3086147
32894763,3080718
32904767,3066829
32914768,3083531
32924773,3086573
32934774,3079886
32944776,3086915
32954780,3083455
32964783,3082315
32974785,3083111
32984791,3086447
32994798,3082567
33004800,3087235
33014807,3077072
33024811,3087327
33034817,3081876
33044818,3087489
33054821,3079397
33064827,3086091
33074832,3082115
33084835,3087808
33094839,3081889
33104843,3087379
33114849,3082149
33124851,3087543
33134855,3078432
33144857,3087758
33154864,3081559
33164878,3087854
33174869,3065342
33184888,3075131
33194877,3071819
33204895,3081194
33214900,3078266
33224901,3049402
33234893,3052467
33244907,3078649
33254914,3072702
33264915,3081899
33274917,3072970
33284920,3084229
33294927,3082570
33304933,3087695
33314940,3081658
33324941,3088368
33334947,3078476
33344953,3084430
33354954,3081632
33364960,3088061
33374963,3081697
33384969,3087862
33394971,3082005
33404976,3087946
33414982,3082121
33424989,3087928
33434993,3082020
33444996,3087956
33454997,3081769
33464999,3088202
33475002,3081555
33485004,3087600
33495007,3082374
33505012,3087764
33515018,3067944
33525022,3070145
33535023,3072619
33545026,3084353
33555028,3081773
33565032,3087556
33575033,3074904
33585040,3084323
33595043,3082160
33605047,3087603
33615053,3081515
33625057,3088367
33635063,3082233
33645065,3088055
33655069,3081853
33665075,3087497
33675077,3081919
33685083,3087499
33695087,3081419
33705093,3087905
33715100,3081838
33725101,3088163
33735108,3077438
33745113,3084590
33755115,3082482
33765122,3087788
33775128,3081938
33785129,3087909
33795132,3078699
33805138,3087665
33815144,3081165
33825147,3087668
33835154,3082021
33845156,3088017
33855160,3081788
33865164,3087998
33875167,3082659
33885171,3087759
33895175,3081493
33905181,3087389
33915183,3082011
33925187,3087513
33935190,3081697
33945192,3087843
33955195,3064075
33965196,3084816
33975198,3075634
33985205,3084475
33995207,3081617
34005213,3088359
34015217,3064630
34025221,3084946
34035222,3078666
34045224,3084784
34055230,3075534
34065236,3084745
34075239,3078773
34085245,3078273
34095247,3075095
34105249,3084812
34115256,3078585
34125259,3069822
34135262,3075903
34145265,3084945
34155272,3074584
34165276,3084413
34175278,3071770
34185286,3088096
34195289,3082162
34205294,3088375
34215299,3077568
34225303,3087881
34235306,3081685
34245314,3087643
34255317,3081572
34265319,3087870
34275326,3082445
34285328,3088064
34295329,3081783
34305334,3088203
34315337,3081873
34325344,3088071
34335349,3071837
34345355,3078570
34355358,3078237
34365365,3088285
34375372,3078664
34385380,3088104
34395381,3081612
34405384,3088037
34415391,3081726
34425395,3087929
34435399,3078913
34445406,3088155
34455413,3082010
34465418,3084791
34475422,3082067
34485425,3080972
34495432,3077712
34505436,3088169
34515441,3082344
34525446,3088059
34535448,3081645
34545454,3088166
34555461,3081678
34565463,3084121
34575470,3081874
34585471,3088476
34595476,3078751
34605478,3085042
34615483,3075367
34625489,3085010
34635490,3078155
34645492,3085241
34655495,3075314
34665496,3084617
34675502,3078768
34685503,3085148
34695507,3072446
34705514,3084562
34715520,3078713
34725525,3061499
34735528,3066227
34745530,3079533
34755536,3065943
34765544,3080992
34775547,3075530
34785554,3081662
34795560,3078453
34805561,3085150
34815567,3071976
34825571,3084869
34835573,3079081
34845575,3084756
34855581,3075823
34865583,3084933
34875590,3072844
34885597,3062921
34895598,3072831
34905601,3081899
34915608,3072530
34925612,3087542
34935615,3081626
34945618,3087591
34955625,3081641
34965627,3088187
34975633,3056493
34985635,3081667
34995637,3072908
35005643,3088167
35015649,3076429
35025656,3074645
35035660,3073543
35045662,3088341
