Time(us),Frequency(kHz)
12874379,3081253
12884384,3072119
12894386,3081883
12904391,3074909
12914393,3078609
12924397,3078464
12934404,3084474
12944405,3075102
12954411,3072949
12964415,3072986
12974418,3074586
12984424,3071609
12994429,3082216
13004435,3082132
13014439,3087625
13024442,3082306
13034444,3073130
13044449,3071912
13054452,3078563
13064459,3065880
13074465,3081534
13084472,3075125
13094476,3087852
13104481,3082484
13114484,3080990
13124488,3081679
13134493,3077994
13144496,3072138
13154498,3081454
13164501,3081733
13174503,3087783
13184508,3081448
13194513,3072817
13204519,3050518
13214525,3062198
13224708,3061020
13234709,3070733
13244713,3083245
13254524,3082502
13264821,3087352
13274828,3081746
13284832,3087027
13294833,3078137
13304838,3068865
13314842,3057444
13324850,3087545
13334851,3082018
13344857,3088277
13354861,3082231
13364864,3087722
13374868,3076028
13384873,3088279
13394862,3075907
13404881,3081295
13414871,3069534
13424885,3073065
13434890,3069053
13444896,3075966
13454900,3066208
13464903,3005187
13474909,2960275
13484917,3079031
13494919,3050714
13504921,3075936
13514927,3069016
13524929,3065544
13534933,3055815
13544940,3072134
13554945,3072559
13564948,3040127
13574949,3071747
13584955,3085287
13594960,3073048
13604965,3081959
13614966,3072694
13624969,3085062
13634974,3069246
13644977,3068639
13654984,3063023
13664990,3075540
13674994,3081804
13684997,3088234
13695002,3064490
13705003,3073047
13715006,3068922
13725009,3078432
13735012,3081373
13745013,3087823
13755019,3081583
13765020,3087712
13775026,3081975
13785033,3087962
13795038,3069680
13805044,3080687
13815048,3057649
13825055,3081626
13835061,3072024
13845064,3074171
13855069,3059931
13865076,3074977
13875081,3060407
13885082,3072145
13895084,3065636
13905088,3078447
13915090,3075527
13925095,3084829
13935098,3068848
13945103,3084888
13955104,3069758
13965108,3075599
13975115,3075420
13985117,3084577
13995119,3065503
14005125,3078358
14015128,3068149
14025135,3088306
14035142,3063129
14045144,3081802
14055148,3071552
14065153,3069603
14075157,3065827
14085159,3081954
14095164,3070661
14105168,3075591
