Time(us),Frequency(kHz)
14825666,3087643
14835668,3081475
14845673,3081344
14855675,3082349
14865677,3088287
14875684,3056808
14885685,3074495
14895692,3072141
14905699,3084830
14915702,3081971
14925707,3087785
14935708,3078952
14945710,3088014
14955713,3082396
14965717,3087907
14975723,3081617
14985726,3088231
14995729,3082264
15005730,3087984
15015731,3081445
15025735,3087947
15035739,3058669
15045744,3078368
15055747,3074650
15065750,3088443
15075755,3081895
15085757,3061657
15095760,3068704
15105763,3081557
15115769,3072491
15125772,3081491
15135777,3072094
15145780,3084785
15155785,3068585
15165791,3084850
15175797,3081867
15185804,3087753
15195811,3082265
15205812,3087453
15215820,3082201
15225822,3087848
15235823,3082259
15245828,3087854
15255833,3075157
15265840,3088006
15275844,3081269
15285850,3087674
15295854,3081461
15305860,3071466
15315861,3069490
15325867,3075227
15335874,3055973
15345881,3077964
15355886,3069313
15365887,3074722
15375891,3062295
15385895,3087965
15395898,3082263
15405905,3087850
15415907,3082003
15425910,3088053
15435914,3081847
15445917,3087824
15455924,3075303
15465926,3088245
15475930,3081089
15485934,3087882
15495941,3081680
15505947,3088280
15515952,3082250
15525958,3087935
15535963,3081992
15545965,3087717
15555966,3082271
15565973,3087860
15575980,3082243
15585981,3087958
15595988,3081352
15605993,3087932
15615996,3082460
15625998,3087545
15636000,3082129
15646004,3088056
15656008,3075822
15666011,3087899
15676018,3081476
15686020,3087930
15696026,3076326
15706033,3078769
15716036,3081993
15726043,3088284
15736048,3081520
15746053,3088182
15756054,3081974
15766055,3087731
15776057,3082180
15786058,3087975
15796060,3081501
15806064,3087878
15816068,3081701
15826071,3087700
15836076,3082237
15846080,3087733
15856084,3081761
15866089,3081100
15876093,3081818
15886095,3087886
15896100,3081879
15906102,3088024
15916108,3082250
15926109,3088300
15936110,3082037
15946112,3087829
15956119,3081539
15966123,3088279
15976127,3082445
15986130,3088025
15996135,3081639
16006138,3087864
16016143,3082467
16026148,3087823
16036151,3081908
16046158,3087343
16056160,3082182
16066165,3081243
16076171,3081891
16086177,3088286
16096178,3082245
16106181,3082059
16116188,3071779
16126190,3082217
16136193,3081815
16146194,3088266
16156197,3076190
16166202,3088027
16176205,3075052
16186207,3088287
16196208,3081997
16206211,3068143
16216213,3078310
16226219,3087842
16236225,3081881
16246232,3088044
16256238,3081799
16266240,3088198
16276245,3075175
16286251,3087965
16296255,3081321
16306258,3087470
16316264,3081898
16326268,3088043
16336273,3071649
16346278,3088009
16356279,3082169
16366282,3088184
16376285,3081014
16386286,3087974
16396288,3082132
16406293,3087887
16416297,3081454
16426301,3087797
16436303,3082117
16446307,3087755
16456309,3082166
16466314,3087604
16476320,3075665
16486325,3087919
16496327,3081103
16506332,3087621
16516336,3082086
16526342,3087612
16536346,3082345
16546347,3087559
16556353,3077115
16566356,3088000
16576363,3075640
16586367,3084528
16596370,3079214
16606373,3084000
16616379,3082481
16626383,3087834
16636389,3081694
16646392,3088255
16656399,3082102
16666403,3087689
16676409,3075771
16686417,3088324
16696420,3082236
16706425,3088002
16716431,3081346
16726434,3087933
16736437,3082147
16746443,3087971
16756449,3081580
16766456,3088307
16776459,3082216
16786464,3080060
16796469,3063063
16806472,3088193
16816473,3082251
16826476,3088029
16836481,3082418
16846485,3087798
16856488,3067635
16866493,3077320
16876495,3081908
16886499,3081884
16896505,3075328
16906512,3084724
16916513,3079145
16926517,3074547
16936524,3075655
16946528,3084842
16956532,3078758
16966539,3078405
16976544,3072064
16986541,3082032
16996703,3081685
17006707,3080829
17016713,3068443
17026718,3067924
17036721,3072994
17046727,3074430
17056732,3082675
17066739,3084230
17076745,3085654
17086749,3076985
17096754,3085834
17106756,3084498
17116759,3068623
17126763,3084149
17136766,3086479
17146771,3083558
17156775,3080717
17166776,3083334
17176778,3082935
17186784,3083320
17196792,3086103
17206798,3083392
17216802,3087260
17226806,3083019
17236814,3087035
17246815,3082826
17256821,3087542
17266829,3082280
17276834,3087068
17286839,3077648
17296843,3085572
17306849,3082419
17316855,3087822
17326847,3082329
17336860,3077185
17346876,3082435
17356883,3088234
17366888,3082055
17376890,3088028
17386889,3081777
17396909,3088182
17406912,3082137
17416918,3087997
17426926,3081592
17436932,3088070
17446938,3081955
17456940,3088387
17466944,3081832
17476948,3088256
17486949,3082385
17496953,3081602
17506960,3081829
17516962,3087861
17526963,3082239
17536966,3087591
17546973,3081835
