Time(ms),Frequency(kHz)
12074,3067926
12084,3072459
12094,3074941
12104,3072999
12114,3087703
12124,3069350
12134,3081732
12144,3074718
12154,3079917
12164,3066240
12174,3081889
12184,3082204
12194,3080822
12204,3081255
12214,3067553
12224,3072415
12234,3087968
12244,3081623
12254,3082074
12264,3072386
12274,3081509
12284,3078859
12294,3088326
12304,3081517
12314,3087649
12324,3057464
12334,3078406
12344,3065798
12354,3081854
12364,3070558
12374,3075606
12384,3071483
12394,3081786
12404,3066525
12414,3076232
12424,3072455
12434,3081471
12444,3065710
12454,3075504
12464,3066303
12474,3081799
12484,3054215
12494,3072746
12504,3062951
12514,3070340
12524,3069077
12534,3070558
12544,3076839
12554,3070388
12564,3077654
12574,3065127
12584,3046968
12594,3058604
12604,3064743
12614,3064650
12624,3086631
12634,3081785
12645,3082336
12655,3072054
12665,3061685
12675,3067460
12685,3088349
12695,3054494
12705,3075388
12715,3066107
12725,3081656
12735,3071749
12745,3078743
12755,3072131
12765,3075518
12775,3057378
12785,3084621
12795,3081362
12805,3087589
12815,3081049
12825,3087739
12835,3081905
12845,3088122
12855,3072409
12865,3065765
12875,3071997
12885,3088238
12895,3081242
12905,3087508
12915,3081658
12925,3087810
12935,3081513
12945,3087995
12955,3082000
12965,3087935
12975,3081178
12985,3072652
12995,3072537
13005,3081629
13015,3078778
13025,3088275
13035,3082212
13045,3075157
13055,3072353
13065,3087389
13075,3081331
13085,3067962
13095,3041671
13105,3025537
13115,2944435
13125,3072194
13135,3059437
13145,3077690
13155,3072805
13165,3080823
13175,3072577
13185,3075727
13195,3072379
13205,3081154
13215,3072244
13225,3081959
13235,3071706
13245,3081351
13255,3068547
13265,3081364
13275,3066055
13285,3081527
13295,3075746
13305,3087999
13315,3081929
13325,3087767
13335,3081513
13345,3078069
13355,3072729
13365,3084263
13375,3082146
13385,3087785
13395,3075386
13405,3088083
13415,3075754
13425,3081536
13435,3072482
13445,3075189
13455,3072502
13465,3084713
13475,3054422
13485,3075743
13495,3063036
13505,3085115
13515,3081918
13525,3088189
13535,3065060
13545,3075522
13555,3069469
13565,3054430
13575,3061203
13585,3081912
13595,3068179
13605,3083878
13615,3076269
13625,3087429
13635,3081988
13645,3078651
13655,3072269
13665,3069372
13675,3066256
13685,3075553
13695,3065859
13705,3073227
13715,3072198
13725,3084752
13735,3069187
13745,3081643
13755,3078687
13765,3087740
13775,3073662
13785,3069298
13795,3066476
13805,3081506
13815,3066472
13825,3078123
13835,3078941
13845,3081496
13855,3071988
13865,3081578
13875,3071524
13885,3075532
13895,3071855
13905,3068864
13915,3069424
13925,3071884
13935,3063259
13945,3074937
13955,3063070
13965,3081707
13975,3071983
13985,3081934
13995,3069330
14005,3074871
14015,3065357
14025,3069692
14035,3072797
14045,3079229
14055,3066052
14065,3085292
14075,3068719
14085,3081216
14095,3066218
14105,2960026
14115,2904726
14125,3081771
14135,3025607
14145,3075980
14155,3066121
14165,2960308
14175,3043369
14185,3079153
14195,3072616
14205,3075283
14215,3072867
14225,3081811
14235,3075784
14245,3087641
14255,3082185
14265,3087592
14275,3082130
14285,3087848
14295,3081787
14305,3088016
14315,3082295
14325,3088216
14335,3067030
14345,3073866
14355,3075369
14365,3087720
14375,3057366
14385,3081635
14395,3075527
14405,3088263
14415,3075262
14425,3088338
14435,3081387
14445,3088369
14455,3081852
14465,3064722
14475,3066553
14485,3081521
14495,3065902
14505,3075914
14515,3060411
14525,3075547
14535,3066313
14545,3081831
14555,3072256
14565,3081784
14575,3067997
14585,3079651
14595,3066165
14605,3081733
14615,3065953
14625,3084542
14635,3074597
14645,3084477
14655,3075532
14665,3078812
14675,3069591
14685,3069498
14695,3060135
14705,3078388
14715,3075287
14725,3084604
14735,3069500
14745,3075479
14755,3066222
14765,3072439
14775,3058120
14785,3071591
14795,3075957
14805,3075161
14815,3065163
14825,3075112
14835,3048642
14845,3073592
14855,3064602
14865,3078364
14876,3075290
14886,3078579
14896,3068748
14906,3078327
14916,3054573
14926,3078938
14936,3065619
14946,3079170
14956,3066469
14966,3069476
14976,3062769
14986,3076016
14996,3065955
15006,3081793
15016,3075078
15026,3081659
15036,3081725
15046,3087964
15056,3077470
15066,3088244
15076,3072249
15086,3081671
15096,3075985
15106,3088340
15116,3069773
15126,3080253
15136,3069071
15146,3072860
15156,3031939
15166,2997116
15176,3030391
15186,3037586
15196,3057909
15206,3081289
15216,3075196
15226,3081354
15236,3081915
15246,3082163
15256,3072380
15266,3078073
15276,3081887
15286,3087808
15296,3081570
15306,3088209
15316,3075161
15326,3087632
15336,3081667
15346,3075451
15356,3045464
15366,3053758
15376,2923009
15386,3081637
15396,3072509
15406,3081449
15416,3072420
15426,3085213
15436,3068895
15446,3078144
15456,3070644
15466,3087549
15476,3081863
15486,3087991
15496,3075153
15506,3087976
15516,3081670
15526,3083593
15536,3081715
15546,3087619
15556,3078440
15566,3087730
15576,3081690
15586,3088005
15596,3081945
15606,3087869
15616,3076591
15626,3087975
15636,3075553
15646,3088280
15656,3081957
15666,3087868
15676,3081607
15686,3087959
15696,3081528
15706,3087633
15716,3074756
15726,3087644
15736,3081583
15746,3075132
15756,3072670
15766,3084521
15776,3074661
15786,3088035
