Time(ms),Frequency(kHz)
20068,3072775
20078,3084804
20088,3068754
20098,3075166
20108,3066677
20118,3066896
20128,3050469
20138,3081504
20148,3073811
20158,3088260
20168,3061385
20178,3069334
20188,3072466
20198,3085048
20208,3081910
20218,3087891
20228,3082332
20238,3088228
20248,3075051
20258,3072444
20268,3072242
20278,3081776
20288,3072004
20298,3081586
20308,3066025
20318,3082046
20328,3072442
20338,3081697
20348,3076056
20358,3075456
20368,3072607
20378,3084146
20388,3082259
20398,3088010
20408,3078770
20418,3082280
20428,3078388
20438,3087649
20448,3079248
20458,3081238
20468,3052298
20478,3081774
20488,3067652
20498,3076257
20508,3011353
20518,2970923
20528,2966242
20538,3076165
20548,3057074
20558,3069370
20568,3056165
20578,3063784
20588,2996081
20598,3081808
20608,3066426
20618,3067282
20628,3059322
20638,3034102
20648,3065924
20658,3058406
20668,3074287
20678,3073696
20688,3080419
20698,3081872
20708,3074169
20718,3073481
20728,3080674
20738,3067091
20748,3081354
20758,3071182
20768,3081693
20778,3072558
20788,3088051
20798,3081519
20808,3087911
20818,3081972
20828,3088357
20838,3081347
20848,3087820
20858,3081677
20868,3087725
20878,3062961
20888,3081715
20898,3063449
20908,3058815
20918,3061821
20928,3072303
20938,3068683
20948,3080793
20958,3060773
20968,3081861
20979,3081203
20989,3087886
20999,3082120
21009,3088017
21019,3081730
21029,3088326
21039,3082244
21049,3087954
21059,3082230
21069,3086450
21079,3060814
21089,3087760
21099,3081858
21109,3087431
21119,3062138
21129,3076419
21139,3072488
21149,3085270
21159,3082636
21169,3088153
21179,3073108
21189,3085155
21199,3081760
21209,3078382
21219,3072354
21229,3084799
21239,3072786
21249,3075715
21259,3072183
21269,3081593
21279,3069486
21289,3081475
21299,3072253
21309,3084102
21319,3065474
21329,3074366
21339,3072236
21349,3081905
21359,3070542
21369,3081705
21379,3079204
21389,3078448
21399,3072134
21409,3075767
21419,3072462
21429,3085132
21439,3081951
21449,3088342
21459,3069286
21469,3081547
21479,3066187
21489,3081742
21499,3081466
21509,3088330
21519,3082048
21529,3063451
21539,3061750
21549,3081472
21559,3078756
21569,3088270
21579,3045274
21589,3040715
21599,3072641
21609,3049609
21619,3058618
21629,3020809
21639,2900105
21649,3081600
21659,3078533
21669,3081813
21679,3065988
21689,3081300
21699,3070593
21709,3080114
21719,3064235
21729,3063658
21739,3066808
21749,3081655
21759,3066025
21769,3084555
21779,3082206
21789,3069167
21799,3072601
21809,3081510
21819,3078793
21829,3087923
21839,3082254
21849,3087590
21859,3072666
21869,3075882
21879,3071693
21889,3081817
21899,3057469
21909,3074171
21919,3075212
21929,3078268
21939,3065429
21949,3084375
21959,3082079
21969,3087895
21979,3048432
21989,3081880
21999,3075538
22009,3081041
22019,3072281
22029,3081899
22039,3081726
22049,3088348
22059,3081943
22069,3088334
22079,3081782
22089,3079097
22099,3072344
22109,3084349
22119,3082410
22129,3063114
22139,3063192
22149,3075685
22159,3063290
22169,3075409
22179,3066268
22189,3078360
22199,3069470
22209,3075641
22219,3073002
22229,3081501
22239,3081886
22249,3082238
22259,3072480
22269,3081270
22279,3066856
22289,3081611
22299,3066242
22309,3081673
22319,3075575
22329,3087936
22339,3075806
22349,3087889
22359,3081295
22369,3087875
22379,3082252
22389,3087890
22399,3081525
22409,3088246
22419,3081935
22429,3083114
22439,3072487
22449,3054174
22459,3072490
22469,3081865
22479,3078551
22489,3075480
22499,3065699
22509,3081374
22519,3078823
22529,3088288
22539,3081928
22549,3081506
22559,3072479
22569,3069807
22579,3066634
22589,3075983
22599,3060351
22609,2942410
22619,2947739
22629,3069276
22639,3018233
22649,3081698
22659,3075534
22669,3087507
22679,3081521
22689,3087718
22699,3076082
22709,3088081
22719,3081543
22729,3087843
22739,3075786
22749,3081553
22759,3081956
22769,3087826
22779,3082311
22789,3088086
22799,3082257
22809,3033470
22819,3069151
22829,2934815
22839,3056843
22849,3084536
22859,3082062
22869,3068882
22879,3030237
22889,3081914
22899,3072367
22909,3068974
22919,3065797
22929,3079350
22939,3068908
22949,3075832
22959,3065842
22969,3087638
22979,3081332
22989,3088346
22999,3082333
23009,3088042
23019,3081945
23029,3075708
23039,3072602
23049,3084207
23059,3081790
23069,3074896
23079,3072319
23089,3087969
23099,3077651
23109,3069527
23119,3072734
23129,3088005
23139,3073111
23149,3081636
23159,3063350
23169,3081470
23179,3075163
23189,3081842
23199,3073406
23209,3081679
23219,3066490
23229,3081538
23239,3069459
23249,3081933
23259,3072155
23269,3087652
23279,3081930
23289,3075788
23299,3072008
23309,3084157
23319,3081857
23329,3079534
23339,3071944
23349,3087673
23359,3065472
23370,3075631
23380,3066799
23390,3075338
23400,3072345
23410,3085252
23420,3067489
23430,3081631
23440,3076323
23450,3088284
23460,3082616
23470,3087707
23480,3072310
23490,3081440
23500,3072251
23510,3075068
23520,3067448
23530,3075146
23540,3072243
23550,3085216
23560,3081946
23570,3081601
23580,3081205
23590,3075312
23600,3066391
23610,3081565
23620,3069041
23630,3075894
23640,3056895
23650,3056819
23660,3005362
23670,2957985
23680,2967100
23690,3039000
23700,3072234
23710,3049683
23720,3052744
23730,2929944
23740,3058378
23750,3075883
23760,3071812
23770,3075441
23780,3056006
23790,3072750
23800,3069806
23810,3081978
23820,3082309
23830,3087906
23840,3081951
23850,3082267
23860,3072384
23870,3081287
23880,3059625
23890,3078478
23900,3063667
23910,3075148
23920,3066137
23930,3081482
23940,3082384
23950,3084743
23960,3081603
23970,3087740
23980,3058927
23990,3087839
24000,3081774
24010,3088347
24020,3081433
24030,3088300
24040,3082453
24050,3088326
24060,3062951
24070,3081397
24080,3075872
24090,3087920
24100,3081980
24110,3084682
24120,3059220
24130,3081720
24140,3079116
24150,3087431
24160,3081108
24170,3083942
24180,3062920
24190,3081666
24200,3072502
24210,3081526
24220,3066573
24230,3081330
24240,3066305
24250,3081831
24260,3075488
24270,3081414
24280,3066213
24290,3081574
24300,3071937
24310,3087966
24320,3081794
24330,3088274
24340,3082009
24350,3087962
24360,3082074
24370,3087870
24380,3075256
24390,3088064
24400,3081527
24410,3087852
24420,3060697
24430,3075426
24440,3069194
24450,3081400
24460,3059457
24470,3073630
24480,3075736
24490,3081900
24500,3072297
24510,3081886
24520,3065549
24530,3082097
24540,3066505
24550,3081621
24560,3069228
24570,3081516
24580,3059971
24590,3075893
24600,3071631
24610,3084980
24620,3068709
24630,3072509
24640,3072194
24650,3081207
24660,3072366
24670,3081466
24680,3073145
24690,3049240
24700,2999021
24710,2995827
24720,2998759
24730,2989369
24740,2909388
24750,3022133
24760,2890824
24770,3042179
24780,3075840
24790,3080253
24800,3082772
24810,3079107
24820,3067257
24830,3076832
24840,3073870
24850,3068008
24860,3074702
24870,3076820
24880,3079239
24890,3080418
24900,3070381
24910,3060938
24920,3072119
24930,3071867
24940,3084342
24950,3071891
24960,3055638
24970,3068525
24980,3081808
24990,3069507
25000,3088200
25010,3082243
25020,3088068
25030,3071494
25040,3081543
25050,3075808
25060,3088012
25070,3072354
25080,3081902
25090,3066402
25100,3081792
25110,3074839
25120,3088179
25130,3075595
25140,3081778
25150,3069311
25160,3081854
25171,3078668
25181,3087790
25191,3081739
25201,3071206
25211,3072377
25221,3084661
25231,3081616
25241,3080516
25251,3082287
25261,3084336
25271,3081942
25281,3062865
25291,3072920
25301,3081179
25311,3066742
25321,3081344
25331,3068474
25341,3082041
25351,3072139
25361,3087788
25371,3082235
25381,3088152
25391,3078676
25401,3081301
25411,3075581
25421,3085049
25431,3078578
25441,3084519
25451,3062542
25461,3078511
25471,3069727
25481,3084937
25491,3062315
25501,3081685
25511,3065956
25521,3075563
25531,3068968
25541,3081634
25551,3072852
25561,3088175
25571,3081833
25581,3087578
25591,3056668
25601,3088265
25611,3072687
25621,3085287
25631,3068696
25641,3081930
25651,3075665
25661,3088120
25671,3068891
25681,3081073
25691,3064360
25701,3081404
25711,3062661
25721,3078437
25731,3066338
25741,3062112
25751,2972816
25761,2985675
25771,2998713
25781,2998522
25791,2987408
25801,3069772
25811,2920991
25821,3078563
25831,3066395
25841,3078870
25851,3065650
25861,3072300
25871,3066421
25881,3081556
25891,3081729
25901,3087663
25911,3068268
25921,3081673
25931,3075902
25941,3081467
25951,3070616
25961,3082251
25971,3069183
25981,3084813
25991,3081298
26001,3088314
26011,3075263
26021,3079207
26031,3075281
26041,3087584
26051,3081503
26061,3087850
26071,3082061
26081,3087977
26091,3082205
26101,3087933
26111,3082525
26121,3088354
26131,3078359
26141,3081945
26151,3078877
26161,3088270
26171,3082232
26181,3088029
26191,3078226
26201,3088031
26211,3082359
26221,3069343
26231,3066377
26241,3079207
26251,3065971
26261,3071991
26271,3069616
26281,3078305
26291,3072019
26301,3084953
26311,3079076
26321,3084798
26331,3075046
26341,3075706
26351,3066302
26361,3079073
26371,3066307
26381,3078657
26391,3072594
26401,3066614
26411,3068972
26421,3075171
26431,3075771
26441,3062714
26451,3046130
26461,3068248
26471,3065258
26481,3073103
26491,3043731
26501,3079345
26511,3075449
26521,3085237
26531,3079158
26541,3084696
26551,3075115
26561,3084894
26571,3075548
26581,3084925
26591,3078903
26601,3075095
26611,3046088
26621,3072329
26631,3062213
26641,3078973
26651,3078966
26661,3078864
26671,3059586
26681,3078341
26691,3068912
26701,3078334
26711,3072737
26721,3082016
26731,3066064
26741,3072377
26751,3069267
26761,3081925
26771,3072547
26781,3081746
26791,3066421
26801,3074768
26811,3067840
26821,3062052
26831,2987125
26841,2954407
26851,3021730
26861,3075473
26871,2969318
26881,3019230
26891,3062681
26901,3081388
26911,3054387
26921,3081297
26931,3063115
26941,3072226
26951,3063526
26961,3076033
26971,3056822
26981,3075759
26991,3069296
27001,3087995
27011,3082200
27021,3088085
27031,3068693
27041,3075728
27051,3069203
27061,3078759
27071,3068663
27081,3081411
27091,3067631
27101,3087896
27111,3082200
27121,3075067
27131,3072311
27141,3081588
27151,3082013
27161,3088023
27171,3082405
27181,3078714
27191,3072654
27201,3082064
27211,3078869
27221,3081424
27231,3071893
27241,3043808
27251,3056970
27261,3075251
27271,3059515
27281,3074337
27291,3060312
27301,3075461
27311,3066789
27321,3072517
27331,3060389
27341,3072674
27351,3066935
27361,3081828
27371,3079007
27381,3069314
27391,3067534
27401,3066382
27411,3075314
27421,3088355
27432,3082215
27442,3080697
27452,3072489
27462,3087940
27472,3081341
27482,3082252
27492,3062603
27502,3075639
27512,3075310
27522,3080739
27532,3072345
27542,3081919
27552,3072464
27562,3081863
27572,3066810
27582,3081132
27592,3072502
27602,3081618
27612,3081591
27622,3069036
27632,3076189
27642,3087894
27652,3069366
27662,3056730
27672,3066987
27682,3081500
27692,3061534
27702,3078146
27712,3069157
27722,3085263
27732,3075723
27742,3072358
27752,3063807
27762,3074561
27772,3072812
27782,3084647
27792,3082046
27802,3087729
27812,3081199
27822,3078213
27832,3072529
27842,3069946
27852,3068400
27862,3059494
27872,3072402
27882,3039591
27892,3064040
27902,3081273
27912,3062856
27922,3088303
27932,3081759
27942,3087948
27952,3074962
27962,3088339
27972,3081345
27982,3087968
27992,3081559
28002,3087881
28012,3082078
28022,3085103
28032,3072470
28042,3088019
28052,3043227
28062,3069139
28072,3027868
28082,2891268
28092,3067479
28102,3081484
28112,3078550
28122,3081448
28132,3069881
28142,3081821
28152,3072648
28162,3085004
28172,3082194
28182,3078374
28192,3072544
28202,3078248
28212,3069263
28222,3081709
28232,3079108
28242,3087847
28252,3081163
28262,3077575
28272,3072684
28282,3072549
28292,3062940
28302,3057312
28312,3078664
28322,3088038
28332,3076447
28342,3081573
28352,3072016
28362,3075612
28372,3067112
28382,3075751
28392,3072310
28402,3078506
28412,3072577
28422,3081823
28432,3072763
28442,3081928
28452,3072764
28462,3066474
28472,3069556
28482,3087796
28492,3081975
28502,3081867
28512,3072244
28522,3081680
28532,3081627
28542,3088073
28552,3081671
28562,3088308
28572,3072242
28582,3081926
28592,3072449
28602,3078203
28612,3072534
28622,3064338
28632,3059795
28642,3074750
28652,3066221
28662,3084915
28672,3063009
28682,3081729
28692,3071662
28702,3080580
28712,3081589
28722,3088060
28732,3081823
28742,3069731
28752,3066670
28762,3075114
28772,3072479
28782,3081336
28792,3072310
28802,3082052
28812,3068803
28822,3081709
28832,3075341
28842,3087764
28852,3065319
28862,3081795
28872,3069167
28882,3087784
28892,3062991
28902,2965933
28912,2959453
28922,2933524
28932,2964544
28942,3054040
28952,3068013
28962,3051380
28972,3063380
28982,2965508
28992,3081372
29002,3066798
29012,3078347
29022,3072066
29032,3087893
29042,3064798
29052,3082004
29062,3075548
29072,3072549
29082,3072364
29092,3081987
29102,3077783
29112,3087923
29122,3082146
29132,3087870
29142,3081175
29152,3075638
29162,3075959
29172,3087970
29182,3081532
29192,3075450
29202,3060839
29212,3081649
29222,3075579
29232,3087974
29242,3057748
29252,3075782
29262,3072730
29273,3078261
29283,3052948
29293,3069695
29303,3069486
29313,3075535
29323,3072271
29333,3081313
29343,3076558
29353,3081736
29363,3076310
29373,3088364
29383,3082128
29393,3078807
29403,3072206
29413,3081742
29423,3081732
29433,3087923
29443,3081677
29453,3084011
29463,3065416
29473,3081864
29483,3068476
29493,3082234
29503,3072647
29513,3081926
29523,3072226
29533,3075244
29543,3072162
29553,3081479
29563,3065432
29573,3076071
29583,3072493
29593,3081060
29603,3079044
29613,3069338
29623,3072276
29633,3084889
29643,3072530
29653,3081605
29663,3075440
29673,3087646
29683,3075111
29693,3088142
29703,3081317
29713,3087954
29723,3070884
29733,3081649
29743,3066744
29753,3082774
29763,3071993
29773,3072799
29783,3072261
29793,3066337
29803,3072170
29813,3082215
29823,3075371
29833,3084858
29843,3075847
29853,3084100
29863,3072535
29873,3082172
29883,3071735
29893,3075530
29903,3064991
29913,3030621
29923,3047530
29933,3081842
29943,3069532
29953,3082037
29963,3069273
29973,3040051
29983,2945180
29993,3001495
30003,3010823
30013,3074973
30023,3072446
30033,3069471
30043,3073042
30053,3081929
30063,3078370
30073,3087934
30083,3081988
30093,3081268
30103,3066904
30113,3087677
30123,3081481
30133,3078596
30143,3072862
30153,3084947
30163,3081380
30173,3087737
30183,3082029
30193,3084534
30203,3075673
30213,3081626
30223,3072399
30233,3081355
30243,3068549
30253,3081814
30263,3078472
30273,3088358
30283,3081458
30293,3087881
30303,3075256
30313,3087966
30323,3078172
30333,3065562
30343,3063081
30353,3081793
30363,3079121
30373,3078109
30383,3068699
30393,3085189
30403,3081364
30413,3087852
30423,3081973
30433,3085368
30443,3046616
30453,3068709
30463,3072293
30473,3078614
30483,3058844
30493,3068996
30503,3059786
30513,3078034
30523,3066935
30533,3075217
30543,3066142
30553,3075241
30563,3065856
30573,3081754
30583,3066107
30593,3081714
30603,3054557
30613,3071148
30623,3056864
30633,3075819
30643,3066630
30653,3081262
30663,3062168
30673,3075542
30683,3067077
30693,3081571
30703,3066243
30713,3081255
30723,3072725
30733,3088294
30743,3075911
30753,3087580
30763,3081229
30773,3085374
30783,3078330
30793,3087986
30803,3070351
30813,3081350
30823,3072479
30833,3075347
30843,3072575
30853,3069792
30863,3066418
30873,3081651
30883,3071656
30893,3087957
30903,3068994
30913,3081672
30923,3082099
30933,3081868
30943,3072111
30953,3081691
30963,3081297
30973,3087994
30983,3082656
30993,3078484
31003,3071861
31013,3042644
31023,3050484
31033,3055763
31043,3054378
31053,3075524
31063,2918560
31073,3081992
31083,3075308
31093,3087988
31103,3081867
31113,3073899
31123,3066492
31133,3081324
31143,3072255
31153,3087959
31163,3069377
31173,3081263
31183,3066576
31193,3082044
31203,3065788
31213,3081813
31223,3060245
31233,3081701
31243,3066793
31253,3075343
31263,3066157
31273,3081932
31283,3075792
31293,3087779
31303,3069101
31313,3081919
31323,3072968
31333,3088090
31343,3081931
31353,3087866
31363,3067452
31373,3075601
31383,3072704
31393,3084975
31403,3081676
31413,3088343
31423,3081788
31433,3075811
31443,3072434
31453,3084489
31463,3082379
31473,3078028
31483,3072372
31493,3075410
31503,3066039
31513,3081368
31523,3066482
31533,3081853
31543,3079010
31553,3084858
31563,3078154
31573,3088033
31583,3081704
31593,3087669
31603,3068830
31613,3081562
31623,3072449
31633,3081906
31644,3072641
31654,3081624
31664,3082317
31674,3087383
31684,3073076
31694,3081808
31704,3078740
31714,3088210
31724,3075728
31734,3087477
31744,3075242
31754,3088279
31764,3082262
31774,3083994
31784,3072520
31794,3084913
31804,3082116
31814,3075140
31824,3072437
31834,3078907
31844,3072656
31854,3081514
31864,3082215
31874,3087666
31884,3069763
31894,3069643
31904,3062194
31914,3061755
31924,3069602
31934,3075582
31944,3079040
31954,3084513
31964,3072487
31974,3076136
31984,3066501
31994,3081509
32004,3064175
32014,3075519
32024,3066281
32034,3075982
32044,3063008
32054,3078950
32064,3066655
32074,3034446
32084,3007092
32094,2946437
32104,3049977
32114,2933848
32124,2989076
32134,3071791
32144,3075641
32154,3084470
32164,3075643
32174,3084655
32184,3078007
32194,3077718
32204,3069506
32214,3088062
32224,3069363
32234,3081586
32244,3072024
32254,3075515
32264,3072084
32274,3082295
32284,3081709
32294,3081579
32304,3065954
32314,3081223
32324,3078489
32334,3088060
32344,3074801
32354,3078027
32364,3072243
32374,3087913
32384,3081925
32394,3087807
32404,3082239
32414,3087706
32424,3069263
32434,3077508
32444,3072975
32454,3081571
32464,3056099
32474,3087513
32484,3082588
32494,3087595
32504,3081745
32514,3079165
32524,3066680
32534,3082336
32544,3069202
32554,3088007
32564,3082006
32574,3088263
32584,3081779
32594,3088365
32604,3075426
32614,3075765
32624,3045616
32634,3072458
32644,3062968
32654,3072790
32664,3069328
32674,3081878
32684,3065018
32694,3081931
32704,3075947
32714,3084903
32724,3069398
32734,3075486
32744,3060315
32754,3082231
32764,3078353
32774,3078287
32784,3072462
32794,3084802
32804,3069589
32814,3061333
32824,3066367
32834,3070095
32844,3072855
32854,3075963
32864,3072328
32874,3084846
32884,3081162
32894,3074746
32904,3044507
32914,3076210
32924,3075431
32934,3073046
32944,3075515
32954,3053618
32964,3071810
32974,3073338
32984,3081679
32994,3072781
33004,3081608
33014,3079401
33024,3087637
33034,3081858
33044,3088049
33054,3081574
33064,3087715
33074,3075524
33084,3084990
33094,3065648
33105,3081621
33115,3075727
33125,3029573
33135,2959936
33145,3013094
33155,3065601
33165,3082081
33175,3081605
33185,3087614
33195,3082437
33205,3087759
33215,3081651
33225,3088348
33235,3082268
33245,3087693
33255,3082043
33265,3087934
33275,3082220
33285,3087922
33295,3066352
33305,3055797
33315,3059395
33325,2969255
33335,3072901
33345,3075617
33355,3066106
33365,3081836
33375,3079074
33385,3087789
33395,3081753
33405,3082162
33415,3066430
33425,3075608
33435,3066065
33445,3072290
33455,3072356
33465,3072533
33475,3072449
33485,3088011
33495,3081058
33505,3088087
33515,3082315
33525,3088142
33535,3081723
33545,3088239
33555,3081309
33565,3078223
33575,3072617
33585,3081161
33595,3072524
33605,3081645
33615,3071911
33625,3011116
33635,3069150
33645,3081727
33655,3081654
33665,3088344
33675,3072514
33685,3081762
33695,3075113
33705,3088194
33715,3062986
33725,3074091
33735,3060622
33745,3073798
33755,3071980
33765,3075159
33775,3069412
33785,3081653
33795,3066645
33805,3081914
33815,3075261
33825,3087989
33835,3082238
33845,3087511
33855,3066329
33865,3081977
33875,3075266
33885,3078327
33895,3072519
33905,3070801
33915,3078155
33925,3088051
33935,3082577
33945,3088131
33955,3081659
33965,3075215
33975,3061564
33985,3075736
33995,3060016
34005,3081470
34015,3072755
34025,3075762
34035,3072532
34045,3081709
34055,3072529
34065,3081845
34075,3072802
34085,3085055
34095,3081307
34105,3088345
34115,3082302
34125,3088347
34135,3072543
34145,3078457
34155,3071460
34165,2965607
34175,2896604
34185,2933205
34195,2989291
34205,3075041
34215,3066051
34225,3056485
34235,3042680
34245,3081997
34255,3058566
34265,3081731
34275,3075528
34285,3088057
34295,3072160
34305,3081803
34315,3064913
34325,3078823
34335,3074955
34345,3088092
34355,3079311
34365,3082088
34375,3066053
34385,3081659
34395,3071970
34405,3081612
34415,3072164
34425,3084508
34435,3069230
34445,3068860
34455,3065538
34465,3075281
34475,3073017
34485,3078707
34495,3063586
34505,3081754
34515,3072747
34525,3081408
34535,3072860
34545,3078097
34555,3072860
34565,3075585
34575,3066096
34585,3068703
34595,3066009
34605,3069222
34615,3062526
34625,3063618
34635,3069174
34645,3069505
34655,3066343
34665,3081567
34675,3072530
34685,3084505
34695,3072778
34705,3068119
34715,3072434
34725,3078230
34735,3065971
34745,3069906
34755,3057424
34765,3078863
34775,3066180
34785,3068831
34795,3072017
34805,3081852
34815,3081345
34825,3087527
34835,3076251
34845,3081599
34855,3072386
34865,3082084
34875,3066410
34885,3081747
34895,3072020
34905,3071596
34915,3069549
34925,3072780
34935,3069355
34945,3075731
34955,3069780
34965,3077749
34975,3066241
34985,3081501
34995,3064756
35005,3084512
35015,3081967
35025,3082375
35035,3072292
35045,3081902
35055,3066848
35065,3081067
35075,3078639
35085,3087718
35095,3075272
35105,3081600
35115,3066226
35125,3075453
35135,3078862
35145,3087981
35155,3075307
35165,3082097
35175,3072247
35185,3076232
35195,3062773
35205,3056845
35215,3041901
35225,3050888
35235,2894278
35245,3018997
35255,3038723
35265,3028514
35275,3072649
35285,3081600
35295,3072767
35305,3069052
35315,3066640
35325,3081363
35335,3072229
35345,3084858
35355,3072428
35365,3081685
35375,3072253
35385,3084854
35395,3074955
35405,3087771
35415,3081941
35425,3087959
35435,3081648
35445,3078341
35455,3072588
35465,3081573
35475,3065909
35485,3063264
35495,3066149
35505,3074582
35515,3075494
35525,3065138
35536,3082268
35546,3087236
35556,3082228
35566,3087461
35576,3063505
35586,3078916
35596,3071771
35606,3078178
35616,3072348
35626,3075994
35636,3064695
35646,3081118
35656,3075670
35666,3087843
35676,3082022
35686,3075059
35696,3072296
35706,3081703
35716,3079251
35726,3081149
35736,3059237
35746,3075993
35756,3066634
35766,3081555
35776,3078919
35786,3088314
35796,3082278
35806,3077434
35816,3063129
35826,3075707
35836,3075506
35846,3088016
35856,3075888
35866,3075191
35876,3072540
35886,3078651
35896,3065460
35906,3071286
35916,3078933
35926,3087981
35936,3081396
35946,3087953
35956,3072397
35966,3081687
35976,3072036
35986,3077936
35996,3072776
36006,3081866
36016,3059330
36026,3081348
36036,3075470
36046,3088278
36056,3070337
36066,3081692
36076,3072537
36086,3087855
36096,3081739
36106,3087595
36116,3082380
36126,3075178
36136,3072912
36146,3075167
36156,3072417
36166,3078294
36176,3071853
36186,3075548
36196,3072297
36206,3081365
36216,3076096
36226,3088288
36236,3081703
36246,3075737
36256,3072923
36266,3084918
36276,3038870
36286,2927815
36296,3049424
36306,3069207
36316,2895938
36326,3037352
36336,3081545
36346,3084137
36356,3068376
36366,3081347
36376,3081969
36386,3087871
36396,3068732
36406,3074275
36416,3062609
36426,3059167
36436,3072923
36446,3084913
36456,3082095
36466,3063416
36476,3066824
36486,3075590
36496,3075424
36506,3087433
36516,3081926
36526,3088134
36536,3081667
36546,3084641
36556,3072458
36566,3088036
36576,3082040
36586,3088288
36596,3081054
36606,3078257
36616,3072539
36626,3061930
36636,3050251
36646,3073116
36656,3062434
36666,3082313
36676,3081673
36686,3087350
36696,3082157
36706,3087764
36716,3072954
36726,3063179
36736,3066574
36746,3066390
36756,3057400
36766,3078556
36776,3063506
36786,3079223
36796,3072712
36806,3082082
36816,3071990
36826,3078248
36836,3079110
36846,3088024
36856,3082133
36866,3088125
36876,3069483
36886,3081753
36896,3062227
36906,3052925
36916,3070251
36926,3069911
36936,3067689
36946,3070137
36956,3068018
36966,3061885
36976,3075205
36986,3072372
36996,3078963
37006,3071860
37016,3081439
37026,3068928
37036,3081565
37046,3064311
37056,3069379
37066,3066603
37076,3081793
37086,3062953
37096,3075676
37106,3069272
37116,3082187
37126,3073132
37136,3081090
37146,3066720
37156,3081222
37166,3075801
37176,3084752
37187,3079020
37197,3087621
37207,3082196
37217,3087741
37227,3082077
37237,3081426
37247,3050674
37257,3081241
37267,3063448
37277,3075592
37287,3066719
37297,3075779
37307,3076016
37317,3088342
37327,2927658
37337,3009517
37347,3054239
37357,2973728
37367,2968928
37377,3081332
37387,3082104
37397,3076783
37407,3041999
37417,3075363
37427,3062906
37437,3070977
37447,3062817
37457,3078872
37467,3056021
37477,3072624
37487,3072214
37497,3081790
37507,3081425
37517,3088115
37527,3069721
37537,3081789
37547,3072434
37557,3088340
37567,3082293
37577,3087726
37587,3081138
37597,3079520
37607,3072162
37617,3085021
37627,3082000
37637,3087513
37647,3069090
37657,3079385
37667,3069695
37677,3075159
37687,3066546
37697,3081557
37707,3078631
37717,3084903
37727,3075016
37737,3084694
37747,3072773
37757,3066236
37767,3066017
37777,3071999
37787,3072675
37797,3082225
37807,3081806
37817,3075667
37827,3072334
37837,3084708
37847,3057445
37857,3079416
37867,3060819
37877,3075703
37887,3069459
37897,3084926
37907,3065028
37917,3084315
37927,3056861
37937,3078904
37947,3069900
37957,3075116
37967,3059988
37977,3075813
37987,3072245
37997,3084555
38007,3079513
38017,3084907
38027,3075466
38037,3084443
38047,3075322
38057,3084942
38067,3066179
38077,3079323
38087,3066633
38097,3078354
38107,3068529
38117,3082018
38127,3060892
38137,3081435
38147,3072975
38157,3088019
38167,3075138
38177,3087861
38187,3069576
38197,3081897
38207,3066321
38217,3081236
38227,3069471
38237,3063841
38247,3060055
38257,3078330
38267,3073054
38277,3072636
38287,3072177
38297,3082257
38307,3068791
38317,3077334
38327,3072995
38337,3075685
38347,3038316
38357,2906590
38367,2920226
38377,3011728
38387,3012435
38397,3082146
38407,3072449
38417,3088001
38427,3082166
38437,3088344
38447,3057432
38457,3083890
38467,3081637
38477,3088312
38487,3082569
38497,3078725
38507,3072538
38517,3081977
38527,3079220
38537,3078344
38547,3072495
38557,3044651
38567,3029603
38577,3065958
38587,2905132
38597,3060101
38607,3050890
38617,3075800
38627,3076130
38637,3087903
38647,3081905
38657,3087335
38667,3078465
38677,3087517
38687,3073016
38697,3068361
38707,3059109
38717,3078630
38727,3073108
38737,3079036
38747,3069609
38757,3081498
38767,3078291
38777,3088155
38787,3081935
38797,3069290
38807,3072751
38817,3069370
38827,3073130
38837,3081662
38847,3078164
38857,3075046
38867,3060460
38877,3078224
38887,3068799
38897,3078837
38907,3060515
38917,3081777
38927,3069470
38937,3075715
38947,3071907
38957,3087872
38967,3081751
38977,3081833
38987,3070279
38997,3081903
39007,3081732
39017,3088336
39027,3082305
39037,3087588
39047,3081803
39057,3087558
39067,3052735
39077,3072922
39087,3063525
39097,3082023
39107,3063132
39117,3075420
39127,3075693
39137,3063119
39147,3081745
39157,3081932
39167,3072466
39177,3081655
39187,3078495
39197,3081336
39207,3066036
39217,3081231
39227,3075233
39237,3087986
39247,3082467
39257,3087855
39267,3082149
39277,3074637
39287,3072914
39297,3081640
39307,3078887
39317,3088329
39327,3069264
39337,3075555
39347,3071930
39357,3081859
39367,3064170
39377,3081969
39387,3069165
39397,3081596
39407,3065630
39417,2899391
39427,2941372
39437,2945275
39447,3010307
39457,2954697
39467,3059671
39477,3075282
39487,3056915
39497,3065842
39507,3060389
39517,3078316
39527,3060324
39537,3078845
39547,3069443
39557,3075504
39567,3066927
39577,3081642
39587,3062719
39597,3074762
39607,3075579
39617,3084757
39627,3079256
39637,3069810
39647,3062825
39658,3072679
39668,3066400
39678,3075515
39688,3072126
39698,3084963
39708,3071166
39718,3082121
39728,3065886
39738,3072245
39748,3071433
39758,3080295
39768,3072532
39778,3087951
39788,3081884
39798,3075557
39808,3072853
39818,3087857
39828,3073374
39838,3070924
39848,3072205
39858,3075883
39868,3063619
39878,3075815
39888,3059756
39898,3075841
39908,3062076
39918,3069490
39928,3066722
39938,3079235
39948,3062642
39958,3078853
39968,3069437
39978,3085038
39988,3062941
39998,3078761
40008,3069449
40018,3088026
40028,3082129
40038,3058869
