Time(ms),Frequency(kHz)
13204,3050518
13214,3062198
13224,3061020
13234,3070733
13244,3083245
13254,3082502
13264,3087352
13274,3081746
13284,3087027
13294,3078137
13304,3068865
13314,3057444
13324,3087545
13334,3082018
13344,3088277
13354,3082231
13364,3087722
13374,3076028
13384,3088279
13394,3075907
13404,3081295
13414,3069534
13424,3073065
13434,3069053
13444,3075966
13454,3066208
13464,3005187
13474,2960275
13484,3079031
13494,3050714
13504,3075936
13514,3069016
13524,3065544
13534,3055815
13544,3072134
13554,3072559
13564,3040127
13574,3071747
13584,3085287
13594,3073048
13604,3081959
13614,3072694
13624,3085062
13634,3069246
13644,3068639
13654,3063023
13664,3075540
13674,3081804
13684,3088234
13695,3064490
13705,3073047
13715,3068922
13725,3078432
13735,3081373
13745,3087823
13755,3081583
13765,3087712
13775,3081975
13785,3087962
13795,3069680
13805,3080687
13815,3057649
13825,3081626
13835,3072024
13845,3074171
13855,3059931
13865,3074977
13875,3060407
13885,3072145
13895,3065636
13905,3078447
13915,3075527
13925,3084829
13935,3068848
13945,3084888
13955,3069758
13965,3075599
13975,3075420
13985,3084577
13995,3065503
14005,3078358
14015,3068149
14025,3088306
14035,3063129
14045,3081802
14055,3071552
14065,3069603
14075,3065827
14085,3081954
14095,3070661
14105,3075591
14115,3072706
14125,3081570
14135,3066211
14145,3081968
14155,3072100
14165,3075838
14175,3071555
14185,3075804
14195,3072046
14205,3082043
14215,3078024
14225,3087761
14235,3058032
14245,3075747
14255,3055623
14265,3072640
14275,3057300
14285,3069113
14295,3059512
14305,3075672
14315,3065409
14325,3085354
14335,3071144
14345,3085276
14355,3063034
14365,3072349
14375,3062555
14385,3081735
14395,3069766
14405,3081740
14415,3081923
14425,3087850
14435,3072961
14445,3081546
14455,3063420
14465,3081994
14475,3045418
14485,3005790
14495,3055176
14505,3081894
14515,3075812
14525,3084244
14535,3082285
14545,3084078
14555,3081963
14565,3088060
14575,3077603
14585,3088030
14595,3081971
14605,3088061
14615,3081895
14625,3088121
14635,3082271
14645,3087915
14655,3042412
14665,3068531
14675,3011006
14685,2893934
14695,3048097
14705,3072599
14715,3072436
14725,3075632
14735,3071817
14745,3078045
14755,3082360
14765,3088165
14775,3082193
14785,3069326
14795,3072473
14805,3081520
14815,3081886
14825,3075326
14835,3053581
14845,3073857
14855,3066120
14865,3071630
14875,3072478
14885,3084676
14895,3081846
14905,3087569
14915,3081632
14925,3088049
14935,3081952
14945,3078197
14955,3055906
14965,3075086
14975,3071856
14985,3080751
14995,3069136
15005,3081876
15015,3066987
15025,3071222
15035,3065531
15045,3074827
15055,3081552
15065,3087796
15075,3072191
15085,3082065
15095,3076016
15105,3069600
15115,3072411
15125,3084368
15135,3082328
15145,3087644
15155,3065397
15165,3075359
15175,3055816
15185,3057812
15195,3063510
15205,3078401
15215,3075577
15225,3088280
15235,3081913
15245,3087870
15255,3081077
15265,3081798
15275,3072272
15285,3085032
15295,3075697
15305,3081151
15315,3075695
15325,3087627
15335,3081348
15345,3080009
15355,3068506
15365,3082153
15375,3053267
15385,3087879
15395,3069544
15405,3081742
15415,3075521
15425,3088054
15435,3069342
15445,3081762
15455,3056944
15465,3068554
15475,3072757
15485,3081752
15495,3058093
15505,2992140
15515,2912547
15525,2969778
15535,2993845
15545,3029845
15555,2990067
15565,2946253
15575,3063315
15585,3072672
15595,3072628
15605,3082224
15615,3078662
15625,3082826
15635,3072478
15645,3078308
15655,3072572
15665,3081473
15675,3072253
15685,3081626
15695,3072386
15705,3081919
15715,3072175
15725,3081722
15735,3075429
15745,3088038
15755,3081847
15765,3084118
15775,3081750
15785,3081448
15795,3081822
15805,3087822
15815,3075830
15825,3081695
15835,3072035
15845,3075528
15855,3066699
15865,3081307
15875,3069422
15885,3081463
15895,3071514
15905,3088415
15915,3081926
15925,3078551
15935,3072717
15945,3081606
15955,3072194
15965,3069855
15975,3068259
15985,3075622
15995,3072582
16005,3076128
16015,3072856
16025,3084782
16035,3069439
16045,3078572
16055,3055833
16065,3081773
16075,3075114
16086,3087763
16096,3080247
16106,3076814
16116,3072545
16126,3074848
16136,3072683
16146,3087830
16156,3081515
16166,3081964
16176,3056790
16186,3075249
16196,3072267
16206,3077832
16216,3072189
16226,3080913
16236,3072665
16246,3081037
16256,3065550
16266,3081005
16276,3055052
16286,3083898
16296,3081692
16306,3087552
16316,3075565
16326,3087522
16336,3081702
16346,3087605
16356,3074728
16366,3082104
16376,3068913
16386,3082027
16396,3072299
16406,3082059
16416,3069782
16426,3071436
16436,3065697
16446,3081579
16456,3069052
16466,3081829
16476,3072499
16486,3075271
16496,3061035
16506,3081239
16516,3067776
16526,3087751
16536,3081574
16546,3088264
16556,3082279
16566,3088235
16576,3081737
16586,3081483
16596,3082400
16606,3088037
16616,3082314
16626,3087522
16636,3081835
16646,3088133
16656,3081844
16666,3088351
16676,3082664
16686,3088141
16696,3081934
16706,3087755
16716,3081724
16726,3087919
16736,3082401
16746,3087391
16756,3082095
16766,3087897
16776,3081650
