Time(ms),Frequency(kHz)
13595,1200008
13615,1200006
13625,1200008
13635,1200009
13645,1200008
13665,1200006
13675,1200009
13685,1200007
13695,1200008
13725,1200009
13735,1200008
13745,1200007
13755,1200009
13765,1200007
13775,1200009
13785,1200007
13795,1200009
13805,1200006
13815,1200008
13835,1200009
13845,1200007
13855,1200008
13865,1200009
13875,1200007
13885,1200008
13895,1200009
13905,1200007
13915,1200006
13925,1200008
13945,1200009
13955,1200007
13965,1200009
13975,1200008
13986,1200007
13996,1200008
14006,1200009
14016,1200008
14026,1200007
14036,1200009
14046,1200008
14056,1200007
14066,1200009
14076,1200008
14086,1200007
14096,1200008
14116,1200007
14126,1200009
14136,1200007
14146,1200008
14166,1200007
14176,1200008
14186,1200009
14196,1200008
14236,1200006
14246,1200008
14256,1200009
14266,1200007
14276,1200009
14286,1200008
14306,1200007
14316,1200009
14326,1200008
14336,1200007
14346,1200008
14366,1200009
14376,1200008
14416,1200007
14426,1200009
14436,1200008
14446,1200007
14456,1200009
14466,1200008
14476,1200007
14496,1200009
14506,1200006
14516,1200009
14526,1200008
14576,1200007
14586,1200009
14596,1200008
14646,1200007
14656,1200008
14666,1200007
14676,1200009
14686,1200007
14696,1200009
14706,1200007
14716,1200009
14726,1200007
14736,1200009
14746,1200008
14756,1200007
14766,1200009
14776,1200008
14796,1200007
14806,1200009
14816,1200008
14836,1200007
14846,1200008
14856,1200009
14866,1200008
14886,1200007
14896,1200009
14906,1200008
14916,1200007
14926,1200009
14936,1200008
14946,1200007
14956,1200009
14966,1200008
14996,1200007
15006,1200010
15016,1200007
15026,1200009
15036,1200007
15046,1200009
15056,1200006
15066,1200010
15076,1200005
15086,1200010
15096,1200006
15106,1200010
15116,1200005
15126,1200011
15136,1200005
15146,1200010
15156,1200007
15166,1200009
15176,1200005
15186,1200010
15196,1200005
15206,1200010
15216,1200007
15226,1200009
15236,1200006
15246,1200010
15256,1200006
15266,1200010
15276,1200007
15286,1200009
15296,1200007
15306,1200009
15316,1200006
15326,1200009
15336,1200005
15346,1200010
15356,1200007
15366,1200008
