Time(ms),Frequency(kHz)
20439,1200008
20499,1200007
20509,1200009
20519,1200008
20539,1200007
20549,1200008
20569,1200009
20579,1200007
20589,1200008
20619,1200007
20629,1200008
20649,1200007
20659,1200008
20759,1200007
20769,1200009
20779,1200007
20789,1200008
20809,1200007
20819,1200009
20829,1200007
20839,1200008
20869,1200007
20879,1200008
20899,1200007
20909,1200008
20989,1200007
20999,1200008
21009,1200007
21019,1200008
21030,1200007
21040,1200008
21070,1200007
21080,1200008
21120,1200007
21130,1200008
21180,1200009
21190,1200008
21250,1200007
21260,1200008
21270,1200007
21280,1200009
21290,1200007
21300,1200009
21310,1200007
21320,1200008
21340,1200007
21350,1200008
21380,1200007
21390,1200008
21400,1200007
21410,1200008
21430,1200007
21440,1200008
21470,1200007
21480,1200008
21490,1200009
21500,1200008
21530,1200007
21540,1200008
21600,1200007
21610,1200008
21620,1200007
21630,1200008
21670,1200007
21680,1200008
21730,1200007
21750,1200008
21870,1200007
21880,1200008
21890,1200007
21900,1200008
21940,1200007
21950,1200009
21960,1200007
21970,1200008
21980,1200007
21990,1200008
22030,1200007
22040,1200008
22070,1200007
22080,1200008
22130,1200009
22140,1200008
22160,1200007
22170,1200008
22220,1200007
22230,1200008
22240,1200007
22250,1200008
22280,1200007
22290,1200009
22300,1200007
22310,1200008
22320,1200007
22330,1200008
22380,1200007
22390,1200009
22400,1200008
22440,1200007
22450,1200008
22470,1200007
22480,1200008
22520,1200007
22530,1200009
22540,1200007
22550,1200008
22610,1200009
22620,1200008
22640,1200007
22650,1200008
22670,1200007
22680,1200008
22741,1200007
22751,1200008
22861,1200007
22871,1200008
22901,1200007
22911,1200009
22921,1200008
22951,1200007
22971,1200008
23021,1200007
23031,1200008
23071,1200007
23081,1200008
23091,1200007
23101,1200008
23111,1200007
23121,1200008
23141,1200007
23151,1200008
23161,1200007
23171,1200008
23181,1200007
23191,1200008
23201,1200007
23211,1200008
23221,1200009
23231,1200008
23241,1200007
23251,1200008
23301,1200007
23311,1200009
23321,1200008
23341,1200007
23351,1200008
23381,1200007
23391,1200008
23421,1200007
23431,1200008
23561,1200007
23571,1200008
23581,1200007
23591,1200009
23601,1200007
23611,1200009
23621,1200007
23631,1200009
23641,1200007
23651,1200008
23751,1200007
23761,1200008
23811,1200009
23821,1200008
23831,1200007
23841,1200008
23851,1200007
23861,1200009
23871,1200007
23881,1200008
23931,1200007
23941,1200008
24051,1200007
24061,1200009
24071,1200007
24081,1200008
24121,1200007
24131,1200008
24221,1200007
24241,1200008
24271,1200007
24281,1200008
24301,1200007
24311,1200008
24391,1200007
24401,1200008
24501,1200007
24511,1200008
24551,1200007
24561,1200008
24571,1200007
24581,1200009
24591,1200008
24601,1200007
24611,1200008
24631,1200007
24641,1200008
24661,1200007
24671,1200009
24681,1200008
24692,1200007
24702,1200008
24732,1200007
24742,1200008
24752,1200007
24762,1200009
24772,1200008
24782,1200007
24792,1200008
24802,1200009
24812,1200007
24822,1200008
24872,1200007
24882,1200008
24912,1200007
24922,1200009
24932,1200008
24942,1200007
24952,1200008
24962,1200007
24972,1200009
24982,1200008
24992,1200007
25002,1200008
25012,1200007
25022,1200008
25052,1200007
25062,1200008
25112,1200007
25122,1200008
25252,1200007
25262,1200009
25272,1200008
25282,1200007
25292,1200008
25312,1200007
25322,1200008
25342,1200009
25352,1200008
25392,1200007
25402,1200008
25452,1200007
25472,1200008
25492,1200007
25502,1200009
25512,1200008
25522,1200007
25532,1200008
25542,1200007
25552,1200008
25572,1200007
25582,1200008
25642,1200007
25652,1200008
25722,1200007
25732,1200008
25752,1200009
25762,1200007
25772,1200008
25792,1200007
25802,1200008
25812,1200009
25822,1200007
25832,1200008
25912,1200007
25922,1200009
25932,1200007
25942,1200008
26032,1200007
26042,1200008
26052,1200007
26062,1200008
26152,1200007
26162,1200009
26172,1200007
26182,1200008
26232,1200007
26242,1200009
26252,1200006
26262,1200010
26272,1200007
26282,1200008
26292,1200007
26302,1200008
26533,1200007
26543,1200008
26573,1200007
26583,1200008
26693,1200007
26703,1200008
26743,1200007
26753,1200008
26833,1200007
26843,1200008
26893,1200007
26903,1200008
26993,1200007
27013,1200009
27023,1200008
27063,1200007
27073,1200008
27093,1200007
27103,1200008
27133,1200007
27143,1200009
27153,1200008
27253,1200007
27263,1200008
27353,1200007
27363,1200008
27433,1200007
27443,1200008
27463,1200007
27473,1200008
27503,1200007
27513,1200009
27523,1200007
27533,1200008
27673,1200007
27683,1200008
27773,1200007
27783,1200008
27823,1200007
27833,1200008
27883,1200007
27903,1200009
27913,1200008
27953,1200007
27963,1200009
27973,1200008
28013,1200007
28023,1200008
28033,1200007
28043,1200008
28063,1200007
28073,1200009
28083,1200007
28093,1200008
28123,1200007
28133,1200008
28173,1200007
28183,1200009
28193,1200008
28263,1200007
